AHAVA Набор Крем для сухой кожи рук и Крем для ног, Dead Sea Cosmetics;AHAVA - серия;DERMUD - это рациональный уход именно за сухой и чувствительной кожей.<br>Эффективно устраняет дефекты сухой кожи : шелушение, огрубение, покраснение, трещины). 100 ml;publish;no;instock;16581;1580;ahava-value-set-dermud-hand-cream-and-foot-cream-dead-sea-cosmetics.jpg
AHAVA Набор минеральный  Крем для рук и Крем для ног, Dead Sea Cosmetics;AHAVA - серия;Косметика AHAVA известна своими запатентованными комплексами, которые в сочетании с растительными экстрактами увлажняют, восстанавливают и омолаживают кожу рук и ног. Подходит для всех типов кожи 100 ml;publish;no;instock;16582;1580;ahava-value-set-mineral-hand-cream-and-foot-cream-dead-sea-cosmetics.jpg
Time to Clear Purifying Mud Mask by AHAVA Dead Sea Cosmetics;AHAVA - серия;AHAVA's exclusive blend of minerals from the Dead Sea combine to make this facial mud mask to gently deep clean and purify you skin.;publish;no;instock;15214;2350;time-clear-purifying-mud-mask-ahava-dead-sea-cosmetics.jpg
АГАВА несмываемый интенсивный крем для ног из грязей Мертвого моря Dermud;AHAVA - серия;Dermud - интенсивный крем для ног для чувствительной и сухой кожи из эксклюзивной смеси минералов Мертвого моря от АГАВА. Насыщенный крем, который защищает кожу от воздействий, заживляет трещины, смягчает грубую кожу и питает даже самую сухую кожу. Не содержит парабенов и дерматологически протестирован. 100 мл, 3.4 унций тюбик;publish;no;instock;15212;630;ahava-leave-deadsea-mud-dermud-intensive-foot-cream_1.jpg
Несмываемый интенсивный крем для рук из грязей Мертвого моря Dermud от АГАВА ;AHAVA - серия;Dermud - интенсивный крем для рук для чувствительной и сухой кожи из эксклюзивной смеси минералов Мертвого моря от АГАВА. Насыщенный крем, который защищает кожу от воздействий, заживляет трещины, смягчает грубую кожу и питает даже самую сухую кожу. Не содержит парабенов и дерматологически протестирован. 100 мл, 3.4 унций тюбик;publish;no;instock;15211;900;ahava-leave-deadsea-mud-dermud-intensive-hand-cream.jpg
3 for price of 2! Dead Sea Minerals Multi-Vitamin Hand and Nail Cream, 3 x 100ml;Health and Beauty Cosmetics;Get 3 tubes of this Multi-Vitamin Dead Sea Minerals Hand and Nail cream for the price of 2!100 ml each tube (артикул 14879);publish;no;instock;14879;1100;3-price-2-dead-sea-minerals-multi-vitamin-hand-nail-cream-3-x-100ml.jpg
3 for price of 2! Multi-Vitamin Foot Cream, 3 x 180 ml Dead Sea Minerals;Health and Beauty Cosmetics;;publish;no;instock;14947;2150;3-price-2-multi-vitamin-foot-cream-3-x-180-ml-dead-sea-minerals.jpg
3 по цене 2! Мультивитаминный крем для рук и ногтей с минералами Мертвого моря 3 x 100ml;Health and Beauty Cosmetics;Вы можете получить 3 тюбика мультивитаминного крема для рук и ногтей с минералами Мертвого моря по цене 2-ух!<br>100 мл каждый тюбик.<br>(артикул 14879);publish;no;instock;14879;1100;3-price-2-dead-sea-minerals-multi-vitamin-hand-nail-cream-3-x-100ml.jpg
Anti-Aging Dead Sea Mineral Serum;Health and Beauty Cosmetics;Intensive anti-aging antioxidant serum combats skin damage from sun, pollution, and aging with a unique combination of vitamins, natural plant oils, and Dead Sea minerals.;publish;no;instock;14908;2200;anti-aging-dead-sea-mineral-serum_0.jpg
Anti-Aging Moisturizing Eye Serum with Dead Sea Minerals;Health and Beauty Cosmetics;Banish circles and sags around the eyes with this fast-acting eye serum containing Dead Sea minerals and natural plant oils. For women and men50 ml;publish;no;instock;14907;1490;anti-aging-moisturizing-eye-serum-dead-sea-minerals.jpg
Anti–Aging Obliphicha Face Cream, Dead Sea Cosmetics;Health and Beauty Cosmetics;Moisturize and nourish your skin with this rich intense cream enriched with Obliphicha and other essential nutrients. This wonderful cream is suitable for normal to dry skin.;publish;no;instock;16098;1050;anti-aging-obliphicha-face-cream-dead-sea-cosmetics.jpg
Anti-Wrinkle Dead Sea Mineral Eye Cream SPF 20;Health and Beauty Cosmetics;Special eye cream containing plant extracts and Dead Sea minerals moisturizes the delicate skin around the eyes while combating wrinkles and concealing puffiness and dark circles. For all skin types. 50 ml / 1.7 fl oz;publish;no;instock;14906;1440;anti-wrinkle-dead-sea-mineral-eye-cream-spf-20.jpg
Aromatic Body Oil with Dead Sea Minerals;Health and Beauty Cosmetics;A nourishing and easily absorbed anti-aging aromatic body oil that will leave your skin feeling soft and firm. This wonderful body oil comes in a variety of sensual aromas when using it daily, will help prevent stretch marks.;publish;no;instock;16004;1250;aromatic-body-oil-dead-sea-minerals.gif
Aromatic Body Peeling, Dead Sea Salt Scrub;Health and Beauty Cosmetics;Health & Beauty Aromatic Body Peeling is enriched with oils, vitamin E and Dead Sea minerals to nourish the skin. Daily use removes dead skin cells and leaves the skin with an intoxicating aromatic scent. Salt peeling is known to enhance the blood circulation.;publish;no;instock;16010;1250;aromatic-body-peeling-dead-sea-salt-scrub.jpg
Calendula Butter for Cracked Feet, Dead Sea Cosmetics;Health and Beauty Cosmetics;Calendula butter for cracked feet is the ultimate solution for cracked and dry feet. Using this butter will result in astounding results within days.;publish;no;instock;16112;1440;calendula-butter-cracked-feet-dead-sea-cosmetics.jpg
Cleansing and Relaxing Facial Foam with Dead Sea Minerals;Health and Beauty Cosmetics;Treat yourself to this relaxing and cleansing facial foam enriched with Dead Sea minerals and other extracts to cleanse and freshen your skin. Suitable for all skin types.;publish;no;instock;16003;1250;cleansing-and-relaxing-facial-foam-dead-sea-minerals_1.jpg
Dead Sea Acne Treatment Cream;Health and Beauty Cosmetics;Dead Sea Acne lotion to soothe acne wounds, enriched with Dead Sea minerals.;publish;no;instock;15881;1440;dead-sea-acne-treatment-cream.gif
Dead Sea After Shave Balm;Health and Beauty Cosmetics;This unique aftershave balm is perfect for preventing wrinkles and protects the skin from damage caused by the sun and other hazards.;publish;no;instock;15875;1580;dead-sea-after-shave-balm.gif
Dead Sea Anti Aging Body Lotion for Men;Health and Beauty Cosmetics;Packed with vitamins and essential oils, this anti-aging body lotion for men will leave the skin feeling moist, soft, supple and rejuvenated. It is perfect for everyday use. ;publish;no;instock;15893;1100;dead-sea-anti-aging-body-lotion-men.gif
Dead Sea Carrot and Nuts Tan Oil;Health and Beauty Cosmetics;HEALTH AND BEAUTY Dead Sea Carrot and Nuts Tan Oil will moisturize the skin, as the Carotenoids supply an even tan similar to color of youthful, sumptuous, radiant brown skin that you simply love.;publish;no;instock;15993;950;dead-sea-carrot-and-nuts-tan-oil_0.gif
Dead Sea Carrot Tan Oil;Health and Beauty Cosmetics;Health and Beauty Dead Sea Carrot Tan Oil is rich with Dead Sea minerals nutritional vitamins, and tropical oils. The natural self bronzer contains UVB sunscreens and leaves your skin softer  & supple.;publish;no;instock;15991;950;dead-sea-carrot-tan-oil.gif
Dead Sea Cosmetics Gift Set - Argan Oil Hair Care;Health and Beauty Cosmetics;Health and Beauty Argan Oil Hair Care Gift Set includes all the best products to give your hair the best treatment and care.;publish;no;instock;15823;3490;dead-sea-cosmetics-gift-set-argan-oil-hair-care.gif
Dead Sea Cosmetics Gift Set - Collagen Face Care;Health and Beauty Cosmetics;Indulge in Health and Beauty Collagen Face Care Gift Set. This gift set is  packed with all the essential products for firming and nourishing your face.;publish;no;instock;15821;3550;dead-sea-cosmetics-gift-set-collagen-face-care.gif
Dead Sea Cosmetics Gift Set - Dead Sea Mud Care;Health and Beauty Cosmetics;Known for its therapeutic effect this Health and Beauty Dead Sea Mud Care is perfect for those looking to pamper themselves or a loved one.;publish;no;instock;15825;3200;dead-sea-cosmetics-gift-set-dead-sea-mud-care.gif
Dead Sea Cosmetics Gift Set - Face & Hair Care;Health and Beauty Cosmetics;Spoil your loved  one with this Health and Beauty Face and Hair Care Gift Set. This set will provide the full care treatment to your face and hair, giving your body just what it needs.;publish;no;instock;15822;3490;dead-sea-cosmetics-gift-set-face-hair-care.gif
Dead Sea Cosmetics Gift Set - Facial Care;Health and Beauty Cosmetics;Health and Beauty Dead Sea Facial Care Gift Sea is ideal for skin care. Its unique formulas will make your skin smoother and radiant.;publish;no;instock;15826;3550;dead-sea-cosmetics-gift-set-facial-care.gif
Dead Sea Cosmetics Gift Set - Man Care;Health and Beauty Cosmetics;All the ultimate products to make you feel refreshed and rejuvinated in this Health and Beauty Man Care Gift Set.;publish;no;instock;15824;3370;dead-sea-cosmetics-gift-set-man-care.gif
Dead Sea Cosmetics Gift Set - Obliphicha;Health and Beauty Cosmetics;This Gift Set includes products enriched with Obliphicha, designed to rejuvinate and revitilize your body and hair.;publish;no;instock;15827;3200;dead-sea-cosmetics-gift-set-obliphicha.gif
Dead Sea Lightening Cream SPF-20;Health and Beauty Cosmetics;Health and Beauty Dead Sea Whitening Cream SPF-20 is a special, Therapeutic product that is certainly based on Vitamins, natural ingredients, and Healthy Dead Sea minerals. ;publish;no;instock;16006;1250;dead-sea-lightening-cream-spf-20.jpg
Dead Sea Mineral Blemish Treatment;Health and Beauty Cosmetics;Dry up acne or the occasional spot with this natural concentrate made from Dead Sea minerals that won't damage the skin or leave marks. 30 ml;publish;no;instock;14921;2200;dead-sea-mineral-blemish-treatment.jpg
Dead Sea Mineral Collagen Firming Face Cream SPF 20;Health and Beauty Cosmetics;Facial moisturizer for daily use firms and rejuvenates skin damaged by sun exposure and aging. Contains vitamins, plant extracts, and Dead Sea minerals 50 ml jar;publish;no;instock;14923;1440;dead-sea-mineral-collagen-firming-face-cream-spf-20.jpg
Dead Sea Minerals Anti-Crack Multi-Vitamin Foot Treatment, 250 ml;Health and Beauty Cosmetics;Dead Sea minerals multi-vitamin enriched foot treatment cream that not only moisturizes but also heals cracked skin.250 ml tube;publish;no;instock;14945;880;dead-sea-minerals-anti-crack-multi-vitamin-foot-treatment-250-ml.jpg
Dead Sea Minerals Aromatic Moisturizing Body Butter 360 ml;Health and Beauty Cosmetics;Omega 3 & 6 along with Shea butter and aromatic herbs and oils form this soothing moisterizing body butter. Recommended for use before and after childbirth or when dieting. For dry skin360 ml;publish;no;instock;15014;1580;dead-sea-minerals-aromatic-moisturizing-body-butter-360-ml.jpg
Dead Sea Minerals Hand and Foot Cream Bundle - Great Deal!;Health and Beauty Cosmetics;Vitamins A and E enrich both the hand  n  nail cream and the anti-crack foot cream with additional Dead Sea minerals to make your skin look younger and feel smoother.100 ml each tube (артикул 14883);publish;no;instock;14883;740;dead-sea-minerals-hand-foot-cream-bundle-great-deal.jpg
Dead Sea Minerals Nourishing and Firming Night Cream;Health and Beauty Cosmetics;Silky feeling cream, based on an innovative technology, that provides optimum nourishment for tired looking skin. Let it rejuvinate your skin while you sleep!50 ml;publish;no;instock;14946;950;dead-sea-minerals-nourishing-and-firming-night-cream.jpg
Dead Sea Mud Mask for Excellent Skin;Health and Beauty Cosmetics;This is perhaps the most effective face pack that you will find.  This Dead Sea mud mask gives you all the therapeutic benefits of the lowest point on earth.  Packed full of Dead Sea minerals, you will see the difference.;publish;no;instock;15768;2980;dead-sea-mud-mask-excellent-skin.gif
Dead Sea Nourishing Carrot Cream;Health and Beauty Cosmetics;This unique nourishing and moisturizer cream enriched with carrot oil, Dead Sea minerals and other essentials is an anti aging cream based on natural ingredients.;publish;no;instock;15998;1100;dead-sea-nourishing-carrot-cream_0.jpg
Dead Sea Nuts Tan Oil;Health and Beauty Cosmetics; ;publish;no;instock;15994;950;dead-sea-nuts-tan-oil.gif
Dead Sea Perfume Oil;Health and Beauty Cosmetics;Perfume oil that is easily absorbed, effective and with a sensual aroma. This perfume oil is available in a variety of hypnotic scents.;publish;no;instock;16005;1100;dead-sea-perfume-oil.gif
Dead Sea Psoriasis Cream for Skin Relief;Health and Beauty Cosmetics;The Dead Sea is a center for therapeutic treatments, thanks to the rich Dead Sea minerals found in the region.  Now you can cure psoriasis and other skin ailments thanks to the special blend of minerals in this excellent cream.;publish;no;instock;15770;2380;dead-sea-psoriasis-cream-skin-relief.gif
Dead Sea Soapless Face Cleanser with Obliphicha Oil;Health and Beauty Cosmetics;Soapless Face Cleanser with Obliphica Oil is a key component to cause healthy and radiant skin. This is a gentle soapless soap with PH 5.5. It is foamy and moisturizing, for thorough skin cleansing. Thi cleanser removes dead skin cells, dirt and makeup, and smoothes and softens the skin texture, leaving it fresh and relaxed.;publish;no;instock;16009;950;dead-sea-soapless-face-cleanser-obliphicha-oil.gif
Dead Sea гипоалергенное Мыло с Оливковым маслом и Медом;Health and Beauty Cosmetics;Dead Sea антивозрастное минеральное мыло.<br>Содержит Оливковое масло и мед, отлично увлажняя и очищая кожу<br><br>125 г <br>(артикул 13174);publish;no;instock;13174;690;hypoallergenic-olive-oil-honey-dead-sea-soap.jpg
Dead Sea Защитный мужской крем против морщин SPF-15 (new);Health and Beauty Cosmetics;Защитный мужской крем против морщин SPF-15 содержит уникальную формулу для предохранения от морщин и защиты кожи от ультрафиолета (артикул 15890);publish;no;instock;15890;1100;dead-sea-protective-anti-wrinkle-cream-spf-15-men.gif
Dead Sea Маска для окрашенных волос с облепихой;Health and Beauty Cosmetics;<br>Мака содержит концентрат Облепихового масла, антиоксиданты, Витамины  A, E и  B5 , экстракт моркови и масло Ши<br><br>Используется после шампуня - наносится на голову и втирается в кожу массажными движениями. Оставить на 5 минут и смыть теплой водой<br><br>250 мл<br><br>(артикул 14899);publish;no;instock;14899;1100;dead-sea-minerals-sea-buckthorn-obliphica-nourishing-hair-mask-dry-or-colored-hair.jpg
Dead Sea Пилинг с глицерином, маслом апельсина и витамином Е;Health and Beauty Cosmetics;Этот пиллинг-крем не содержит мыла, поэтому глубокое очищающее действие не сушит кожу. <br>Отлично удаляет ороговевшие клетки, грязь и поврежденные клетки кожи, масло апельсина удаляет пигментные пятна и способствует регенерации кожи.<br>Подходит для чувствительной кожи, не вызывает раздражения.<br><br>Дополнительно содержит экстракт ромашки, витамин Е и минералы Мертвого Моря.<br><br>Относится к анти-возрастной серии ухода за лицом<br><br>250 мл<br><br> (артикул 16008);publish;no;instock;16008;950;dead-sea-soapless-peeling-glycerin-orange-oil-vitamin-e.gif
Deodorant Stick for Men with Dead Sea Minerals;Health and Beauty Cosmetics; ;publish;no;instock;15899;630;deodorant-stick-men-dead-sea-minerals_0.gif
Extra-Strength Dead Sea Mineral Anti-Wrinkle Face Cream SPF 20;Health and Beauty Cosmetics;Anti-aging facial moisturizer contains vitamins, plant extracts, and Dead Sea minerals to combat the effects of sun and years. For normal skin to very dry skin50 ml;publish;no;instock;14905;1440;extra-strength-dead-sea-mineral-anti-wrinkle-face-cream-spf-20.jpg
Extra-strength Multi-Purpose Olive Oil and Honey, Dead Sea Minerals;Health and Beauty Cosmetics;Olive Oil and Honey firm and soften the skin and combat wrinkles. Recommended for use after childbirth. For dry skin, 180 ml or 250 ml;publish;no;instock;14915;740;extra-strength-multi-purpose-olive-oil-and-honey-dead-sea-minerals.jpg
Facial Cleansing Milk, Dead Sea Cosmetics;Health and Beauty Cosmetics;Treat your skin to this wonderful deep cleansing facial cleansing milk lotion that is enriched with Dead Sea minerals and other essential ingredients to deep cleanse and rejuvenate the skin. ;publish;no;instock;16100;950;facial-cleansing-milk-dead-sea-cosmetics.jpg
H and B Dead Sea Aloe Vera Moisturizer 180ml;Health and Beauty Cosmetics;Help your skin feel silky smooth with this Dead Sea Minerals Moisterizer enriches with soothing Aloe Vera. (артикул 15230);publish;no;instock;15230;790;hb-dead-sea-aloe-vera-moisturizer-180ml.jpg
H and B Dead Sea Makeup Remover Towelettes;Health and Beauty Cosmetics;Your skin takes a beating everyday from the wind and dirt in the air around you. Use these refreshing makeup remover wipes from H n B Dead sea minerals to cleanse your face of makeup and other impurities. (артикул 15229);publish;no;instock;15229;580;hb-dead-sea-makeup-remover-towelettes.jpg
H and B Dead Sea Minerals Refreshing Foot Cream Deodarant, 100 ml tube;Health and Beauty Cosmetics;Vitamins A and E enrich this foot cream based on Dead Sea minerals that not only moisturizes and heals cracked skin, but also offer protection against foot odor.100 ml tube (артикул 14943);publish;no;instock;14943;520;hb-dead-sea-minerals-refreshing-foot-cream-deodarant-100-ml-tube.jpg
Hand and Nail Multi-Vitamin Cream with Dead Sea Minerals - 180ml;Health and Beauty Cosmetics;This hand cream based on Dead Sea minerals is enriched with Vitamins A and E that moisturizes your hands and also strengthens fingernails.180 ml tube (артикул 14941);publish;no;instock;14941;820;hand-nail-multi-vitamin-cream-dead-sea-minerals-180ml.jpg
Intensive Black Mud Body Cream, Dead Sea Products;Health and Beauty Cosmetics;A powerful body cream enriched with Dead Sea mud, healing oils and Pro Vitamin B5 and E to relieve dryness and irritation. ;publish;no;instock;16690;740;intensive-black-mud-body-cream-dead-sea-products.jpg
Intensive Collagen Night Cream, Dead Sea Cosmetics;Health and Beauty Cosmetics;Health & Beauty Exclusive Intensive Collagen Night cream is the perfect Night cream for skin that needs extra hydration. This product contains Collagen to smooth lines and wrinkles.;publish;no;instock;16284;1100;intensive-collagen-night-cream-dead-sea-cosmetics.png
Jojoba Hair Gel for Men, Dead Sea Minerals;Health and Beauty Cosmetics;A strong gel enriched with Dead Sea minerals and Jojoba extract to help style your hair and keep it in place all day long. ;publish;no;instock;16119;630;jojoba-hair-gel-men-dead-sea-minerals.jpg
Lifting Dead Sea Facial Serum ;Health and Beauty Cosmetics;Simple to use and packed with Dead Sea minerals, this is a serum that is bound to give you better skin.  Simply use it daily and you will see an almost immediate effect, making this another fantastic Dead Sea product.;publish;no;instock;15769;1580;lifting-dead-sea-facial-serum.gif
Mineral Bath Salt  500 gr, Dead Sea Salt;Health and Beauty Cosmetics;Soak your cares away in a luxurious bath infused with 100% pure Dead Sea mineral bath salt.;publish;no;instock;14913;1880;mineral-bath-salt-500-gr-dead-sea-salt_0.jpg
Mineral Bath Salt 500 gr, Dead Sea Salt;Health and Beauty Cosmetics;Soak your cares away in a luxurious bath infused with 100% pure Dead Sea mineral bath salt.;publish;no;instock;14912;1800;mineral-bath-salt-500-gr-dead-sea-salt.jpg
Mineral Bath Salt, 1.3 kg, Dead Sea Salt;Health and Beauty Cosmetics;Soak your cares away in a luxurious bath infused with 100% pure Dead Sea mineral bath salt. 1.3 kg resealable clear plastic canister;publish;no;instock;13173;1350;mineral-bath-salt-13-kg-dead-sea-salt.jpg
Moisture-Rich Olive Oil and Honey Aromatherapy Shower Gel with Dead Sea Minerals;Health and Beauty Cosmetics;Revel in the wonderful perfume and moisturize and rejuvenate skin with this shower gel based on Olive Oil, Honey, and Dead Sea Minerals. For all skin types. 780 ml / 26.3 fl. oz;publish;no;instock;14927;1350;moisture-rich-olive-oil-and-honey-aromatherapy-shower-gel-dead-sea-minerals.jpg
Moisture-Rich Sea Buckthorn (Obliphica) Aromatherapy Shower Gel Dead Sea Minerals;Health and Beauty Cosmetics;Revel in the wonderful perfume and moisturize and rejuvenate skin with this shower gel based on Sea Buckthorn and Dead Sea Minerals. For all skin types  780 ml / 26.3 fl. oz;publish;no;instock;14926;1350;moisture-rich-sea-buckthorn-obliphica-aromatherapy-shower-gel-dead-sea-minerals.jpg
Moroccan Argan Oil Hair Serum;Health and Beauty Cosmetics;Discover the wonders of Argan oil with this effective hair serum.  The benefits of Argan oil for hair are plenty, making it feel healthier and silkier.  Use just a few drops of this special serum and enjoy glowing revitalized hair.;publish;no;instock;15720;1350;moroccan-argan-oil-hair-serum.jpg
Multi-Vitamin Anti-Crack Dead Sea Minerals Foot Cream with Argan Oil;Health and Beauty Cosmetics;Enriched with Argan Oil, Aloe vera, Dead Sea minerals and other multi vitamins, this effective cream will do wonders for your dry and cracked feet caused by wearing shoes, standing and other daily activities. 180ml/ 6 fl oz ;publish;no;instock;17392;580;multi-vitamin-anti-crack-dead-sea-minerals-foot-cream-argan-oil.jpg
Multi-Vitamin Anti-Crack Treatment Dead Sea Minerals Foot Cream, 180 ml;Health and Beauty Cosmetics;Dead Sea minerals multi-vitamin enriched foot treatment cream that not only moisturizes but also heals cracked skin.180 ml tube;publish;no;instock;14944;820;multi-vitamin-anti-crack-treatment-dead-sea-minerals-foot-cream-180-ml.jpg
Multi-Vitamin Capsules for Neck Anda Decollete by Health and Beauty;Health and Beauty Cosmetics;Lines and wrinkles that appear on our neck area are the first sign that the aging process has begun. The area gets very dry and requires care and nourishment. The multi vitamin capsules provide the skin with the ingredients that are necessary to keep the skin soft and moist.  30capsules X 70 gr / 2.5 oz;publish;no;instock;17300;2520;multi-vitamin-capsules-neck-anda-decollete-health-and-beauty_0.jpg
Multi-Vitamin Cream for Hands and Nails with Dead Sea Minerals - 250ml;Health and Beauty Cosmetics;Moisturize your hands and also strengthen your fingernails with this hand cream based on Dead Sea minerals. It is also enriched with Vitamins A and E and other moisterizing ingrediants.250 ml tube (артикул 14942);publish;no;instock;14942;880;multi-vitamin-cream-hands-nails-dead-sea-minerals-250ml.jpg
Multi-Vitamin Facial Capsules With Dead Sea Minerals;Health and Beauty Cosmetics;Let the cream work its magic while you sleep. An innovative cream enriched with Dead Sea minerals and other active components which are designed to handle the aging process to refresh the skin.;publish;no;instock;17340;2520;multi-vitamin-facial-capsules-dead-sea-minerals_0.jpg
Multi-Vitamin Hand and Nail Cream with Dead Sea Minerals;Health and Beauty Cosmetics;Vitamins A and E enrich this hand cream based on Dead Sea minerals that not only moisturizes skin but also strengthens fingernails.100 ml tube (артикул 13207);publish;no;instock;13207;580;multi-vitamin-hand-nail-cream-dead-sea-minerals.jpg
Peeling Foot Cream, Dead Sea Coesmetics;Health and Beauty Cosmetics;A three action peeling cream enriched with Dead Sea minerals and other ingredients to soften, nourish the skin and to remove dry skin. It is recommended for soldiers, athletes and people who stand for long hours.;publish;no;instock;16113;950;peeling-foot-cream-dead-sea-coesmetics.jpg
Peeling Mask, Dead Sea Minerals;Health and Beauty Cosmetics;A revitalizing mineral peeling mask that contains essential minerals and nutrients and has an immediate and visible effect on the facial skin;publish;no;instock;16099;1050;peeling-mask-dead-sea-minerals_0.jpg
Pomegranate Extract Hair Mask with Dead Sea Minerals;Health and Beauty Cosmetics;Health & Beauty Pomegranate extract hair mask is specially formulated to moisturize damaged hair and give special shine to any color hair in any style. It contains our most expensive, highest quality exotic oils, plant extracts and Dead Sea mineral complex.;publish;no;instock;16019;850;pomegranate-extract-hair-mask-dead-sea-minerals.jpg
