Anti Cellulite Cream with Dead Sea Minerals;Уход за телом;Another amazing Dead Sea Cosmetics Product is Anti Cellulite Cream with Dead Sea Minerals.  Among the effective ingredients are seaweed and coffee bean extracts.  So powerful, so helpful in combating cellulite, you’ll wonder why you’ve waited so long!;publish;no;instock;15913;680;anti-cellulite-cream-dead-sea-minerals.jpg
Anti-Aging Dead Sea Mineral Serum;Уход за телом;Intensive anti-aging antioxidant serum combats skin damage from sun, pollution, and aging with a unique combination of vitamins, natural plant oils, and Dead Sea minerals.;publish;no;instock;14908;1395;anti-aging-dead-sea-mineral-serum_0.jpg
Anti-Aging Moisturizing Eye Serum with Dead Sea Minerals;Крема;Banish circles and sags around the eyes with this fast-acting eye serum containing Dead Sea minerals and natural plant oils. For women and men50 ml;publish;no;instock;14907;865;anti-aging-moisturizing-eye-serum-dead-sea-minerals.jpg
Anti–Aging Obliphicha Face Cream, Dead Sea Cosmetics;Крема;Moisturize and nourish your skin with this rich intense cream enriched with Obliphicha and other essential nutrients. This wonderful cream is suitable for normal to dry skin.;publish;no;instock;16098;585;anti-aging-obliphicha-face-cream-dead-sea-cosmetics.jpg
Anti-Wrinkle Dead Sea Mineral Eye Cream SPF 20;Уход за телом;Special eye cream containing plant extracts and Dead Sea minerals moisturizes the delicate skin around the eyes while combating wrinkles and concealing puffiness and dark circles. For all skin types. 50 ml / 1.7 fl oz;publish;no;instock;14906;835;anti-wrinkle-dead-sea-mineral-eye-cream-spf-20.jpg
Aromatic Body Oil with Dead Sea Minerals;Уход за телом;A nourishing and easily absorbed anti-aging aromatic body oil that will leave your skin feeling soft and firm. This wonderful body oil comes in a variety of sensual aromas when using it daily, will help prevent stretch marks.;publish;no;instock;16004;710;aromatic-body-oil-dead-sea-minerals.gif
Aromatic Body Peeling, Dead Sea Salt Scrub;Уход за телом;Health & Beauty Aromatic Body Peeling is enriched with oils, vitamin E and Dead Sea minerals to nourish the skin. Daily use removes dead skin cells and leaves the skin with an intoxicating aromatic scent. Salt peeling is known to enhance the blood circulation.;publish;no;instock;16010;710;aromatic-body-peeling-dead-sea-salt-scrub.jpg
Aromatic Oil Scrub, Dead Sea Salt Scrub;Уход за телом;Enjoy smooth and shiny skin with the Sea of Spa's selection of fine quality Dead sea Salt scrubs. It contains a special blend of tropical and olive oils to moisturize and soften your skin. This moisturizing body scrub contains Dead Sea salt, which serves to exfoliate and purify your skin. Sea of Spa Exfoliating body scrub features a Selection of luxurious fragrances.;publish;no;instock;15969;620;aromatic-oil-scrub-dead-sea-salt-scrub.gif
Avocado Face and Body Cream, Dead Sea Minerals;Уход за телом;An great nourishing Bio Spa Avocado Cream for the face and body, which contains chamomile, olive oil, avocado oil, vitamins A and E and Dead Sea minerals.;publish;no;instock;16071;310;avocado-face-and-body-cream-dead-sea-minerals.jpg
Bio Marine Dead Sea Facial Toner;Для жирной кожи;Bio Marine Active Facial Toner is the ideal toner to end your facial cleansing process with. Enriched with Dead Sea minerals and other essentials, this alcohol free toner will leave your skin relaxed and refreshed.;publish;no;instock;15859;525;bio-marine-dead-sea-facial-toner.gif
Bio Marine Dead Sea Milk Cleanser;Для жирной кожи;Bio Marine Active Milk Cleanser for the eye and face is the perfect cleanser to remove make up and dirt, enriched with Dead Sea minerals and other essentials products to keep your skin clean and healthy.;publish;no;instock;15858;525;bio-marine-dead-sea-milk-cleanser.gif
Bio Marine Delicate Peeling Dead Sea Mask;Сыворотки и маски;New Packaging, Same Product;publish;no;instock;15862;525;bio-marine-delicate-peeling-dead-sea-mask.jpg
Bio Marine Firming Body Dead Sea Cream SPF 20;Уход за телом;Sea of Spa Bio Marine firming body cream SPF 20 is designed to cleanse and moisten your skin immediately. Enriched with a multitude of wonderful ingredients this product will leave your face looking healthy and fresh.;publish;no;instock;15864;525;bio-marine-firming-body-dead-sea-cream-spf-20.jpg
Bio Marine Nourishing Dead Sea Night Cream;Уход за телом;New Packaging, Same Product;publish;no;instock;15866;525;bio-marine-nourishing-dead-sea-night-cream.jpg
Bio Marine Protective Dead Sea Day Cream, Oily to Combination Skin;Крема;New Packaging, Same Product;publish;no;instock;15868;525;bio-marine-protective-dead-sea-day-cream-oily-combination-skin.jpg
Bio Spa Aloe Vera Cream, Dead Sea Products;Крема;Sea of Spa's Aloe Vera Cream merges the therapeutic soothing elements in the Aloe Vera plant with the enormous benefits accorded by dead sea minerals and vitamins. Not only is this a variable marvel for the extent of its soothing/restoring abilities,Sea of spa has made it into a convenient and quality product on every front.;publish;no;instock;16262;400;bio-spa-aloe-vera-cream-dead-sea-products.jpg
Bio Spa Body Cream with Dead Sea Minerals ;Крема;Sea of Spa produces the most innovative effective creams and lotions for treatment of dry and damaged skin. With the Bio Spa line, the company has formulated the most powerful moisturizer cream yet to restore moisture to dry skin.;publish;no;instock;15948;275;bio-spa-body-cream-dead-sea-minerals.gif
Bio Spa Dead Sea Bath Salt Various Scents, Dead Sea Salt;Уход за телом;Bathe yourself in luxury!  Bio Spa bath salt are made from Dead Sea minerals, and have the fresh scent of green apple and other marvelous scents.  Your skin will feel smooth and soft after your relaxing bath in these exotic bath salt made from ingredients straight from the Dead Sea.;publish;no;instock;15876;495;bio-spa-dead-sea-bath-salt-various-scents-dead-sea-salt.gif
Bio Spa Dead Sea Mud Cleansing Gel by Sea of Spa;Уход за телом;How can you make sure that your facial skin feels healthy, clean and fresh?  Utilize the incredible properties of Dead Sea minerals and apply this purifying gel.  You will find that it leaves you feeling and looking refreshed and radiant.;publish;no;instock;15775;585;bio-spa-dead-sea-mud-cleansing-gel-sea-spa.gif
Bio Spa Dead Sea Various Scents, Dead Sea Bath Salt;Уход за телом;Bathe yourself in luxury!  Bio Spa bath salt are made from Dead Sea minerals, and have the fresh scent of green apple and other marvelous scents.  Your skin will feel smooth and soft after your relaxing bath in these exotic bath salt made from ingredients straight from the Dead Sea.;publish;no;instock;16939;215;bio-spa-dead-sea-various-scents-dead-sea-bath-salt_0.jpg
Bio Spa Dead Sea Грязевая маска Sea of Spa;Сыворотки и маски;Грязевая маска с минералами Мертвого Моря.  Обладает глубоким очищающим эффектом, выравнивает и увлажняет кожу.<br>Наносится не чаще 2 раз в неделю;publish;no;instock;15774;740;bio-spa-dead-sea-mud-mask-sea-spa.jpg
Bio Spa Delicate Eye Cream with Dead Sea Minerals;Крема;For delicate and effective eye care, look no further than this excellent Dead Sea eye moisturizer.  Packed full of therapeutic Dead Sea minerals, this is an easy to apply cream which will nourish even the delicate skin around the eyes.;publish;no;instock;15781;775;bio-spa-delicate-eye-cream-dead-sea-minerals.jpg
Bio Spa Feet Salt, Dead Sea Salt;Уход за телом;If you suffer from painful or tired and aching feet, this is the perfect Dead Sea product for you.  Full of Dead Sea minerals, these salts will cleanse and soothe your feet leaving them feeling more relaxed than ever before.;publish;no;instock;15777;310;bio-spa-feet-salt-dead-sea-salt.gif
Bio Spa Firming Body Cream, Dead Sea Minerals;Уход за телом;Sea of Spa has done it again! Their 'Firming Body Cream' hydrates the skin quickly and intensely, leaving a pleasant aroma lingering after it of the pomegranate and wheat germ oil with which it is enriched. A terrific product, as usual.;publish;no;instock;16273;710;bio-spa-firming-body-cream-dead-sea-minerals_0.jpg
Bio Spa Firming Eye Serum, Dead Sea Minerals;Уход за телом;A smooth textured, mineral rich concentrated eye serum, Sea of Spa Firming Eye Serum also has Carrot oils and Obliphica (Sea Buckthorn) oils, smoothing, strengthening and nourishing the delicate skin around the eyes in a unique dead sea way.;publish;no;instock;16255;865;bio-spa-firming-eye-serum-dead-sea-minerals_0.jpg
Bio Spa Firming Face Serum, Dead Sea Minerals;Уход за телом;Sea of Spa Firming Face Serum is a unique dead sea product enhanced with Carrot and Obliphica (Sea Buckthorn) oils, which tightens the facial skin and rejuvenates it, making you feel and look fresher and younger. An amazing opportunity to bring back your natural glow.;publish;no;instock;16256;865;bio-spa-firming-face-serum-dead-sea-minerals_0.jpg
Bio Spa Lip Balm, Dead Sea Minerals;Уход за телом;Sea of Spa Lip Balm protects and moisturizes your lips like no other lip balm can. Even just a thin layer of the heavenly stuff contains many different all-natural elements that keep your lips at their very best.;publish;no;instock;16254;370;bio-spa-lip-balm-dead-sea-minerals.jpg
Bio Spa Lip Gloss, Dead Sea Cosmetics;Уход за телом;Containing Aloe Vera to sooth, as well as Olive oil, Sunflower oil, and Sesame oil for the antioxidants and vitamins these oils are rich in, Sea of spa Lip gloss forms a protective layer preventing dryness and burning.;publish;no;instock;16253;155;bio-spa-lip-gloss-dead-sea-cosmetics.jpg
Bio Spa Moisturizing Active Day Cream with Dead Sea Minerals;Крема;This is just about the most nourishing and healthy moisturizing cream that you will find.  It is full of healing Dead Sea minerals, leaving your skin looking supple and much fresher than before.  Just apply daily and watch the results.;publish;no;instock;15780;775;bio-spa-moisturizing-active-day-cream-dead-sea-minerals.jpg
Bio Spa Papaya Cream, Dead Sea Products;Уход за телом;Papaya is known for it's rejuvenating and rebuilding of skin cells. That is why this multi-purpose moisturizing skin cream is special, it has effects above and beyond other dead sea creams. Sea of Spa really outdid themselves on this outstanding product.;publish;no;instock;16263;525;bio-spa-papaya-cream-dead-sea-products.jpg
Bio Spa Гель - сыворотка для волос с маслом Аргана и Минералами Мертвого Моря;Уход за волосами;Для ежедневного применения. Наносится на кончики пальцев, растирается и затем втирается в основание волос. Можно Нанести на кончики волос, если есть секущиеся или сухие концы.<br><br>Гель имеет в составе:<br> -  Омега 6 жирные кислоты, что оказывает питательный эффект,  <br>- витамин Е - восстановоит даже самые поврежденные и слабые волосы <br><br>100 мл<br>(артикул 15849);publish;no;instock;15849;680;bio-spa-hair-serum-drops-argan-oil-and-dead-sea-minerals.gif
Bio Spa Профессиональный кондиционер для сухих и окрашенных волос;Уход за волосами;Содержит масло Аргана и Масло Ши.<br>Увлажняет и питает кожу головы, восстанавливает поврежденные волосы, питая луковицы.<br><br>Подходит для ежедневного использования<br><br>400 мл<br><br>(артикул 15834);publish;no;instock;15834;525;bio-spa-professional-conditioner-dry-damaged-colored-hair-argan-oil-and-shea-butter.gif
Bio Spa Профессиональный увлажняющий крем для волос;Уход за волосами;Крем обогащен маслом Аргана и маслом Ши.<br>Не требует смывания, наносится на влажные волосы.<br>Крем питает и увлажняет волосы, делает их гладкими и послушными в укладке. В то же время, масла не отягощают волосы, поэтому этот продукт относится к профессиональному уходу - после укладки прическа держится долго и волосы выглядят ухоженно;publish;no;instock;15836;525;bio-spa-professional-leave-hair-moisturizing-cream-enriched-argan-oil-and-shea-butter.gif
Bio Spa Профессиональный Шампунь для жирных и тонких волос;Уход за волосами;Bio Spa Профессиональный шампунь для жирных и тонких волос с грязью Мертвого Моря и Алоэ Вера<br>Грязь мертвого моря оказывает обезжиривающий и восстанавливающий эффект для волос, питая при этом кожу и нормализуя жировой баланс.<br><br>Алоэ Вера оказывает успокаивающий и восстановительный эффект<br><br>400 мл<br><br>(артикул 15835);publish;no;instock;15835;525;bio-spa-professional-shampoo-oily-thin-hair-dead-sea-mud-and-aloe-vera.gif
Bio Spa Профессиональный шампунь для поврежденных и сухих волос;Уход за волосами;Содержит минералы Мертвого Моря, масло Аргана и экстракт ростков пшеницы. <br>Масло Арганы увлажняет и питает кожу головы, экстракт ростков пшеницы восстанавливает головы и стимулирует рост волос.<br><br>Минералы Мертвого Моря способствуют восстановлению баланса жирности и стимулируют регенерацию как кожи головы, так и волос<br><br>400 мл<br><br>(артикул 15833);publish;no;instock;15833;525;bio-spa-professional-shampoo-damaged-dry-colored-hair-argan-wheat-sprout.gif
Bio Spa Профессиональный шампунь для сухих окрашенных волос;Уход за волосами;Bio Spa Профессиональный шампунь для сухих окрашенных волос с маслом Аргана и  Экстрактом ростков пшеницы<br><br>Обогащен минералами Мертвого Моря,  питающими и нормализующими обмен веществ кожи головы, <br><br>масло Аргана - питает и увлажняет волосы, <br><br>ростки пшеницы оказывают мощный регенерирующий эффект, стимулируя рост волос.<br><br>400 мл<br><br>(артикул 15833);publish;no;instock;15833;525;bio-spa-professional-shampoo-damaged-dry-colored-hair-argan-wheat-sprout.gif
Bio Spa Профессиональный шампунь для укрепления волос ;Уход за волосами;Sea of Spa' Шампунь для укрепления волос с экстрактом моркови и маслом Ши<br><br>Предназначен для окрашенных волос<br>Во-первых, закрепляет нанесенный цвет, <br>во-вторых, восстанавливает волосы.<br>Содержит:<br> - экстракт моркови<br>- витамины A, C, E и B5 - минералы Мертвого Моря. <br><br>Шампунь укрепляет корни волос и питает кожу головы<br><br>Подходит для ежедневного использования<br> <br>400 мл<br><br> (артикул 15832);publish;no;instock;15832;525;bio-spa-professional-shampoo-stronger-hair-enriched-carrot-sea-buckthorn.gif
Bio Spa Сыворотка для волос с маслом Аргана и минералами Мертвого Моря;Уход за волосами;BIO SPA – Сыворотка для волос, обогащенная маслом Аргана.  <br>Продукт относится к серии ежедневного ухода за волосами. <br>Несколько капель сыворотки наносятся на влажные волосы, это дает защиту волосам, питание, уход, легкость в укладке и гладкость волос. <br>Масло Арганы питает волосы омега 6 - жирной кислотой и витамином Е.<br><br>Сыворотка идеально подходит для волос, поврежденных окраской, завивкой и термообработкой <br><br>100 мл<br>(артикул 15849);publish;no;instock;15849;680;bio-spa-hair-serum-drops-argan-oil-and-dead-sea-minerals.gif
Calendula Butter for Cracked Feet, Dead Sea Cosmetics;Уход за телом;Calendula butter for cracked feet is the ultimate solution for cracked and dry feet. Using this butter will result in astounding results within days.;publish;no;instock;16112;835;calendula-butter-cracked-feet-dead-sea-cosmetics.jpg
Canaan Aromatic Bath Salts, Dead Sea Minerals;Уход за телом;Canaan's Rose Petal Fragrant Bath Salt is the ultimate bath salt experience, with none living up to its unique makeup of Canaans special complex along with dead sea mineral rich salt and the pleasant fragrance of rose petals. What could be better?;publish;no;instock;16438;495;canaan-aromatic-bath-salts-dead-sea-minerals.gif
Canaan Bath Salts, Dead Sea Products;Уход за телом;Canaan's Bath Salts contain a magical mixture of minerals from the dead sea and their unique complex, which together create a terrific bathing experience the closest possible to the dead sea experience itself from the comfort of your own home.;publish;no;instock;16423;245;canaan-bath-salts-dead-sea-products.gif
Canaan Cleansing Milk, Dead Sea cosmetics;Уход за телом;Canaan Cleansing Milk is quality, quantity and combines a few different useful effects. it feels great on your skin, and comes in an easy to use bottle with handy functions. this dead sea cosmetics product is certainly the way to go.;publish;no;instock;16395;525;canaan-cleansing-milk-dead-sea-cosmetics.gif
Canaan Energizing Bath and Body Gel, Organic Cosmetics;Уход за телом;This wonderful skin cleanser cares for your skin like no other product. The soap is made of pure jojoba, and olive oils. Cleans you from head to toe - does not dry your skin. Can be use everyday for bathing and showering.;publish;no;instock;16387;525;canaan-energizing-bath-and-body-gel-organic-cosmetics.gif
Canaan Exfoliating Body Gel, Organic Skin Care;Уход за телом;This gentle peeling treatment deep cleanses your skin curing damaged areas and stimulating cell renewal. Developed to be an organic peeling soap made from pure organic macadamia nuts, jojoba, and olives,to leave skin refreshed and invigorated. to be used everyday.;publish;no;instock;16388;620;canaan-exfoliating-body-gel-organic-skin-care.gif
Canaan Eye Cream, Dead Sea Products;Крема;What eye cream is the very best, you may ask. My answer will always be 'Canaan' Eye Cream. The unique blend not only incorporates the dense quantity of minerals they take from the dead sea, but also other ingredients, to make it a top notch product.;publish;no;instock;16406;620;canaan-eye-cream-dead-sea-products.gif
Canaan Hydrating Day Cream, Organic Skin Care;Уход за телом;This luxurious day cream is formulated for women Young, as well as more mature to promote more youthful skin.;publish;no;instock;16379;710;canaan-hydrating-day-cream-organic-skin-care.gif
Canaan Moisturizing Cream with SPF 15, Dead Sea Minerals;Крема;The benefits of dead sea minerals are many. The magical blend chock full of all sorts of essential minerals helps the skin keep its moisture in, improves cell health and reduces aging signs. And Canaan is a quality brand of cosmetics that incorporate these amazing things.;publish;no;instock;16407;710;canaan-moisturizing-cream-spf-15-dead-sea-minerals.gif
Canaan Mud Mask, Dead Sea Minerals;Уход за телом;Canaan's Mud Mask is a magical blend of the ideal ingredients- genuine dead sea mud with all of the dead sea's natural minerals, and enriched with more by the great dead sea cosmetics producer that Canaan always is quality mud.;publish;no;instock;14605;495;canaan-mud-mask-dead-sea-minerals_0.gif
Canaan Nourishing Facial Cream, Dead Sea Minerals;Уход за телом;This cream, like all other Canaan products, is at the top of its league. Canaan Nourishing Facial Cream is more than just your typical moisturizer. It gets the job done spectaularly, with a blend of dead sea minerals and essential oils in it for your great benefit.50 ml / 1.69 fl oz ;publish;no;instock;16404;710;canaan-nourishing-facial-cream-dead-sea-minerals_0.gif
Canaan Nourishing Foot Cream, Dead Sea Minerals;Уход за телом;Canaan Nourishing Foot Cream is a unique blend of a number of amazing ingredients that come together to create the best experience for your feet. The cream smells great and brings the life and silky smoothness right back to your skin, as if it had always been that way.;publish;no;instock;16411;370;canaan-nourishing-foot-cream-dead-sea-minerals.gif
Canaan Nourishing Foot Cream, Organic Cosmetics;Уход за телом;This is a natural beauty system created especially to protect, soften and moisturize feet. The organic aramotics fragrance the feet as well. The oils are derived from organic macadamia nuts, olive, and jojoba, among others, its rich texture quickly absorbs into the skin to prevent dryness and splitting.;publish;no;instock;16390;430;canaan-nourishing-foot-cream-organic-cosmetics.gif
Canaan Organic Vitalizing Facial Serum, Organic Skin Care;Уход за телом;This concentrated effective serum is a source of energy for your skin. It is an intensive treatment. This product protects the skin, fights inflammation, it contains anti-aging ingredients to boost and tighten skin to be fuller, smoother, and more luminous.;publish;no;instock;16383;865;canaan-organic-vitalizing-facial-serum-organic-skin-care.gif
Canaan Organic Восстанавливающий крем для тела;Уход за телом;Крем питает кожу, давай клеткам энергию, омолаживая кожу.;publish;no;instock;16393;620;canaan-organic-revitalizing-body-cream-organic-skin-care.gif
Canaan Organic Нежный лицевой пилинговый крем (Organic Skin Care);Уход за телом;Глубоко очищающий, восстанавливающий крем сужает поры и ускоряет исцеление. Пилинговая часть крема включает компоненты абрикосовых семян, что служит уменьшению пор.<br>(артикул 16381);publish;no;instock;16381;775;canaan-organic-gentle-facial-peeling-cream-organic-skin-care.gif
Canaan Peeling Body Salts, Dead Sea Cosmetics;Уход за телом;Canaan peeling body salts is the product to use if you are looking forward to the most relaxing and pleasant bath with the most noticeable positive effects on the skin. No other product compares, Canaan quality or otherwise.;publish;no;instock;16439;585;canaan-peeling-body-salts-dead-sea-cosmetics.gif
Canaan Re Contouring Eye Cream, Organic Cosmetics;Уход за телом;This fast acting eye cream is designed to smooth and soften delicate skin around the eyes. Rich in moisturizer to nourish, it resists signs of early aging to protect the skin. Suitable for even  sensitive skin, helps to diminish puffiness and under eye circles.;publish;no;instock;16382;710;canaan-re-contouring-eye-cream-organic-cosmetics.gif
