id;available;url;price;currencyId;category;picture;name;description
16425;true;http://izrael-cosmetics.ru/product/%d1%85%d0%b0%d0%bd%d0%b0%d0%b0%d0%bd%d1%81%d0%ba%d0%be%d0%b5-%d0%ba%d1%80%d0%b5%d0%bc-%d0%bc%d1%8b%d0%bb%d0%be-dead-sea-cosmetics;$8.05;RUR;Уход за телом;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/canaan-body-cream-soap-dead-sea-cosmetics.gif;Ханаанское крем - мыло, Dead Sea Cosmetics;Жидкое крем - мыло Dead Sea.Кремовая текстура и легкий запах лаванды, обогащено запатентованным комплексом- CSE Complex ™, который поддерживает нейтральный pH кожи и стимулирует регенерацию клеток. 250 мл(артикул 16425)
16018;true;http://izrael-cosmetics.ru/product/%d0%bc%d1%8b%d0%bb%d0%be-26-%d0%bc%d0%b8%d0%bd%d0%b5%d1%80%d0%b0%d0%bb%d0%be%d0%b2-dead-se%d0%b0;$5.21;RUR;Уход за телом;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/26-minerals-dead-sea-soap.jpg;Мыло 26 минералов, Dead Seа;Ароматическое мыло , содержащее 26 минералов Мертвого Моря и исключительно растительные компоненты.Глубокое интенсивное очищение кожи. Содержит глицерин,оливковое масло, Алоэ Вера и другие растительные экстракты. Большое количество минеральных соей поддерживает увлажненность кожи и стимулирует регенерацию.Нанести на влажное тело, оставить на 2 минуты и затем смыть125 г(артикул 16018)
15915;true;http://izrael-cosmetics.ru/product/%d0%b0%d0%bd%d1%82%d0%b8%d1%86%d0%b5%d0%bb%d0%bb%d1%8e%d0%bb%d0%b8%d1%82%d0%bd%d0%be%d0%b5-%d0%bc%d1%8b%d0%bb%d0%be-%d1%81-%d0%bc%d0%be%d1%80%d1%81%d0%ba%d0%b8%d0%bc%d0%b8-%d0%b2%d0%be%d0%b4%d0%be;$5.21;RUR;Уход за телом;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/anti-cellulite-seaweed-and-minerals-dead-sea-soap.gif;Антицеллюлитное мыло с Морскими Водорослями и Минералами, Dead Sea Soap;Мыло содержит уникальные водоросли, помогающие бороться с целлюлитом. Мыло эффективно очищает верхний слой кожи и истончает целлюлитный слой, находящийся на более глубоких уровнях кожи. Содержит Минералы Мертвого Моря, питающие кожу и поддерживающие ее естественный уровень увлажненности. Подходит для ежедневного использования.200 г(артикул 15915)
15878;true;http://izrael-cosmetics.ru/product/%d0%bc%d1%8b%d0%bb%d0%be-%d1%81-%d1%87%d0%b5%d1%80%d0%bd%d0%be%d0%b9-%d0%b3%d1%80%d1%8f%d0%b7%d1%8c%d1%8e-dead-sea;$4.74;RUR;Уход за телом;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/black-mud-200-gr-dead-sea-soap.gif;Мыло с черной грязью, Dead Sea ;Мыло применимо и для подростков - оно очень хорошо очищает поры кожи, и для женщин - кожа становится мягкой, гладкой и эластичной, и для мужчин.Высокая концентрация Минералов Мертвого Моря в мыле создает эффект спа - процедуры, в то время как Черная грязь удаляет омертвевшие клетки кожи и питает нижний слой.Основные катионы этого мыла - цинк, кальция и магний.200 г(артикул 15878)
15880;true;http://izrael-cosmetics.ru/product/%d0%bf%d1%80%d0%be%d1%82%d0%b8%d0%b2%d0%be%d0%b2%d0%be%d1%81%d0%bf%d0%b0%d0%bb%d0%b8%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d0%be%d0%b5-%d0%bc%d1%8b%d0%bb%d0%be-dead-sea;$5.21;RUR;Уход за телом;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/acne-200gr-dead-sea-soap.gif;Противовоспалительное мыло, Dead Sea;Довольно часто на лице или на теле может возникнуть угревая сыпь.Воспаление вызвано не только проблемами с кожей, но и с железами внутренней секрецииЭто мыло обогащено Минералами Мертвого Моря и грязью Мертвого Моря.Грязь прекрасно очищает кожу, минералы убирают воспалительные процессы, а входящие в состав масла делают кожу мягкой и увлажненной.Мыло стимулирует регенерацию клеток кожи и не сушит ее200г(артикул 15880)
16985;true;http://izrael-cosmetics.ru/product/%d0%bc%d0%b8%d0%bd%d0%b5%d1%80%d0%b0%d0%bb%d1%8c%d0%bd%d0%be%d0%b5-%d0%bc%d1%8b%d0%bb%d0%be-natural-sea;$6.76;RUR;Уход за телом;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/natural-sea-beauty-body-mineral-soap.jpg;Минеральное мыло Natural Sea;Не содержит ПАВ и синтетических компонентов.Мыло деликатно очищает и увлажняет кожу.Содержит масло Бурдж, оливковое масло,масло календулы, лайма, Жожоба и  масло Шиповник. 120 г(артикул 16985)
16986;true;http://izrael-cosmetics.ru/product/%d0%b3%d1%80%d1%8f%d0%b7%d0%b5%d0%b2%d0%be%d0%b5-%d0%bc%d1%8b%d0%bb%d0%be-%d0%b4%d0%bb%d1%8f-%d1%82%d0%b5%d0%bb%d0%b0;$6.76;RUR;Уход за телом;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/natural-sea-beauty-body-mud-soap.jpg;Грязевое мыло для тела;Мыло очищает кожу, увлажняет ее, не сушит. Содержит минералы Мертвого Моря, стимулирующие регенерацию клетокСодержит масло Оливы, календулы, лайма, Жожоба, выжимку розового дерева.120 г  (артикул 16986)
16543;true;http://izrael-cosmetics.ru/product/%d0%b2%d0%be%d1%81%d1%81%d1%82%d0%b0%d0%bd%d0%b0%d0%b2%d0%bb%d0%b8%d0%b2%d0%b0%d1%8e%d1%89%d0%b8%d0%b9-%d1%88%d0%b0%d0%bc%d0%bf%d1%83%d0%bd%d1%8c-%d0%bc%d0%b0%d1%81%d0%bb%d0%be-%d0%b0%d1%80%d0%b3;$5.92;RUR;Уход за волосами;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/mogador-restorative-shampoo-argan-oil.jpg;Восстанавливающий шампунь, Масло Аргана; Шампунь содержит запатентованный комплекс  JAS, масло Аргана, масло Ши и масло Жожоба. Такая комбинация масел восстанавливает волосы, питает кожу волос, при этом не вызывает жирности.250 мл (артикул 16543)
16008;true;http://izrael-cosmetics.ru/product/%d0%ba%d1%80%d0%b5%d0%bc-%d0%bf%d0%b8%d0%bb%d0%b8%d0%bd%d0%b3-%d1%81-%d0%b3%d0%bb%d0%b8%d1%86%d0%b5%d1%80%d0%b8%d0%bd%d0%be%d0%bc-%d0%b0%d0%bf%d0%b5%d0%bb%d1%8c%d1%81%d0%b8%d0%bd%d0%be%d0%b2%d1%8b;$7.11;RUR;Лечебная косметика;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-soapless-peeling-glycerin-orange-oil-vitamin-e.gif;Dead Sea Пилинг с глицерином, маслом апельсина и витамином Е;Этот пиллинг-крем не содержит мыла, поэтому глубокое очищающее действие не сушит кожу. Отлично удаляет ороговевшие клетки, грязь и поврежденные клетки кожи, масло апельсина удаляет пигментные пятна и способствует регенерации кожи.Подходит для чувствительной кожи, не вызывает раздражения.Дополнительно содержит экстракт ромашки, витамин Е и минералы Мертвого Моря.Относится к анти-возрастной серии ухода за лицом250 мл (артикул 16008)
15771;true;http://izrael-cosmetics.ru/product/%d0%bf%d1%80%d0%be%d1%82%d0%b8%d0%b2%d0%bf%d1%81%d0%be%d1%80%d0%b8%d0%b0%d0%b7%d0%bd%d0%be%d0%b5-%d0%bc%d1%8b%d0%bb%d0%be-dead-sea;$7.11;RUR;Уход за телом;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/psoriasis-dead-sea-soap.gif;Противпсориазное мыло, Dead Sea;Мыло уникальное, разработанное специально для устранения симптомов псориаза на коже...  Смягчает кожу, не вызывая раздражения на пораженных участках.   Включает в себя 21 минеральный компонент, усиливает циркуляцию крови, помогая клеткам кожи регенерировать.  Дополнительно содержит Алоэ Вера и масло чайного дерева.Применение: нанести на увлажненную кожу и оставить на 2 минуты. Результат  - после 5-7 дней применения100 г(артикул 15771)
16002;true;http://izrael-cosmetics.ru/product/%d0%be%d1%81%d0%b2%d0%b5%d1%82%d0%bb%d1%8f%d1%8e%d1%89%d0%b5%d0%b5-%d0%bc%d1%8b%d0%bb%d0%be-%d0%b4%d0%bb%d1%8f-%d0%bb%d0%b8%d1%86%d0%b0-dead-sea;$7.52;RUR;Уход за телом;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/lightening-facial-dead-sea-soap.gif;Осветляющее мыло для лица, Dead Sea ;Пятна на коже могут появляться как результат слишком длительного пребывания на солнце, но так же и в результате гормональных изменений. Осветляющее мыло, основанное на натуральных растительных экстрактах и энзимах, эффективно воздействует на такие проявления на коже. Так же содержит витамин  Е и  компоненты, имеющие антивозрастное действие. Воздействует на все типы пигментных пятен. Наносить нужно совсем небольшое количество, втирая массажными движениями, оставить на 2-5 минут и затем смыть.Затем нанести крем для вашего типа кожи250 мл(артикул 16002)
16384;true;http://izrael-cosmetics.ru/product/canaan-%d0%b2%d0%be%d1%81%d1%81%d1%82%d0%b0%d0%bd%d0%b0%d0%b2%d0%bb%d0%b8%d0%b2%d0%b0%d1%8e%d1%89%d0%b8%d0%b9-%d1%88%d0%b0%d0%bc%d0%bf%d1%83%d0%bd%d1%8c-organic-skin-care;$6.30;RUR;Уход за волосами;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/canaan-restorative-organic-shampoo-organic-skin-care.gif;Canaan Восстанавливающий шампунь, Organic Skin Care;Содержит масло ореховn Macadamia, масло Жожоба и Оливковое масло. Все экстракты исключительно органического происхождения, содержит ароматические масла.  Запатентованный комплекс веществ CSE Complex™ оказывает восстанавливающее и омолаживающее действие Шампунь позиционируется как гипоаллергенная косметика для волос250 мл(артикул 16384)
15832;true;http://izrael-cosmetics.ru/product/%d0%bf%d1%80%d0%be%d1%84%d0%b5%d1%81%d1%81%d0%b8%d0%be%d0%bd%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d0%b9-%d1%83%d0%ba%d1%80%d0%b5%d0%bf%d0%bb%d1%8f%d1%8e%d1%89%d0%b8%d0%b9-%d1%88%d0%b0%d0%bc%d0%bf%d1%83%d0%bd;$7.52;RUR;Уход за волосами;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/bio-spa-professional-shampoo-stronger-hair-enriched-carrot-sea-buckthorn.gif;Bio Spa Профессиональный шампунь для укрепления волос ;Sea of Spa' Шампунь для укрепления волос с экстрактом моркови и маслом ШиПредназначен для окрашенных волосВо-первых, закрепляет нанесенный цвет, во-вторых, восстанавливает волосы.Содержит: - экстракт моркови- витамины A, C, E и B5 - минералы Мертвого Моря. Шампунь укрепляет корни волос и питает кожу головыПодходит для ежедневного использования 400 мл (артикул 15832)
14928;true;http://izrael-cosmetics.ru/product/%d0%b3%d1%80%d0%b0%d0%bd%d0%b0%d1%82%d0%be%d0%b2%d0%be%d0%b5-%d0%bc%d1%8b%d0%bb%d0%be-dead-sea;$7.11;RUR;Уход за телом;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/pomegranate-aromatherapy-minerals-dead-sea-soap.jpg;Гранатовое мыло, Dead Sea;Увлажняющее антивозрастное  мыло с маслом косточек граната, облепихой, маслом Аргана и Алоэ Вера. Экстракт граната известен своими антиокисдантными свойствами, а в сочетании с другими маслами дает замечательный омолаживающий эффект.Содержит витамины  C, E, K и  B5. Обогащено омега 3 and 6 жирными кислотами. Подходит для всех типов кожи, можно применять как маску - нанести и оставить на коже на 2 минуты. смыть теплой водой125 г(артикул 14928)
14903;true;http://izrael-cosmetics.ru/product/%d0%bf%d0%b8%d1%82%d0%b0%d1%82%d0%b5%d0%bb%d1%8c%d0%bd%d1%8b%d0%b9-%d0%ba%d0%be%d0%bd%d0%b4%d0%b8%d1%86%d0%b8%d0%be%d0%bd%d0%b5%d1%80-%d1%81-%d0%b0%d0%bb%d0%be%d1%8d-%d0%b2%d0%b5%d1%80%d0%b0-%d0%b8;$9.95;RUR;Уход за волосами;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/sea-buckthorn-obliphica-aloe-vera-nourishing-conditioner-dead-sea-minerals.jpg;Питательный Кондиционер для волос с Облепихой, маслом Алоэ Вера и минералами Мертвого Моря;Здоровье волос определяется не только состоянием самих волос, но и кожи головы.Питательный кондиционер для волос ухаживает и за волосами, и за кожей. Помимо этого, он оказывает антистатический эффект - волосы не электролизуются, остаются гладкими и ухоженными все время после применения. Подходит для всех типов волос, в том числе и для детей.Состав: облепиховое масло, масло Алоэ Вера, масло жожоба, провитамин B5, витамин Е и минералы Мертвого Моря.Использование:После мытья головы нанести на влажные волосы, втереть массажными движениями в кожу головы, подержать пару минут и смыть теплой водой .(артикул 14903)
15891;true;http://izrael-cosmetics.ru/product/%d1%88%d0%b0%d0%bc%d0%bf%d1%83%d0%bd%d1%8c-%d1%83%d1%85%d0%be%d0%b4-%d0%b4%d0%bb%d1%8f-%d0%bc%d1%83%d0%b6%d1%87%d0%b8%d0%bd-%d1%81-%d0%bc%d0%b8%d0%bd%d0%b5%d1%80%d0%b0%d0%bb%d0%b0%d0%bc%d0%b8-%d0%bc;$8.05;RUR;Уход за волосами;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/treatment-shampoo-men-dead-sea-minerals.gif;Шампунь - уход для мужчин с минералами Мертвого Моря;Шампунь - уход питает кожу и восстанавливает поврежденные волосы. Минералы Мертвого Моря стимулируют рост и регенерацию кожи головы и воолос
15851;true;http://izrael-cosmetics.ru/product/%d0%ba%d0%be%d0%bd%d0%b4%d0%b8%d1%86%d0%b8%d0%be%d0%bd%d0%b5%d1%80-%d0%b4%d0%bb%d1%8f-%d0%b2%d0%be%d0%bb%d0%be%d1%81-%d1%81-%d1%87%d0%b5%d1%80%d0%bd%d0%be%d0%b9-%d0%b3%d1%80%d1%8f%d0%b7%d1%8c%d1%8e;$8.05;RUR;Уход за волосами;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-black-mud-hair-conditioner-sea-spa.jpg;Кондиционер для волос с черной грязью Мертвого Моря;Этот кондиционер - смесь уникальных природных компонентов: ,грязи Мертвого Моря и Облепихового масла.  Минеральный состав балансирует влагу в волосах, облепиховое масло питает и увлажняет кожу головы.Волосы не секутся, выглядят здоровыми, блестящими, при этом кожа головы не становится жирной(артикул 15851)
14902;true;;$8.05;RUR;Уход за волосами;;Увлажняющий шампунь с оливковым маслом, медом и Минералами Мертволго Моря;.Шампунь подходит для всех типов волос.. Содержит экстракт оливкового масла и мед.Насыщен ароматическими маслами,витамином Е,  провитамином В-5, солнцезащитными фильтрами и комплексом Минералов Мертвого Моря Дополнительно в состав входят: - масло жожоба,  - экстракт моркови - экстракт граната, - оливковое масло,- масло АраганаИспользование : как обычный шампунь, но подержать на голове 2-3 минуты, чтобы все компоненты успели впитаться. Смывать тепой водой750 мл(артикул 14902)
16691;true;http://izrael-cosmetics.ru/product/%d0%ba%d0%b5%d1%80%d0%b0%d1%82%d0%b8%d0%bd%d0%be%d0%b2%d1%8b%d0%b9-%d1%88%d0%b5%d0%b0%d0%bc%d0%bf%d1%83%d0%bd%d1%8c-%d0%b4%d0%bb%d1%8f-%d1%81%d0%bc%d1%8f%d0%b3%d1%87%d0%b5%d0%bd%d0%b8%d1%8f-%d0%b2;$8.05;RUR;Уход за волосами;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/keratin-shampoo-smoothed-hair.jpg;Кератиновый шеампунь для смягчения волос;Содержит Кератин, базовые масла, масло Алоэ Вера  и масло АрганаДелает волосы мягкими, гладкими, послушными в укладке.780 мл (артикул 16691)
15853;true;http://izrael-cosmetics.ru/product/sea-of-spa-%d1%88%d0%b0%d0%bc%d0%bf%d1%83%d0%bd%d1%8c-%d1%81-%d1%87%d0%b5%d1%80%d0%bd%d0%be%d0%b9-%d0%b3%d0%bb%d0%b8%d0%bd%d0%be%d0%b9-%d0%bc%d0%b5%d1%80%d1%82%d0%b2%d0%be%d0%b3%d0%be-%d0%bc%d0%be;$8.05;RUR;Уход за волосами;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/sea-spa-dead-sea-black-mud-shampoo.jpg;Sea of Spa Шампунь с черной глиной Мертвого Моря;Продукт предназначен для сухих волос.Шампунь обогащен маслом Облепихи и минералами Мертвого Моря.Содержит антиоксиданты, жирные кислоты, витамины, Омега 3, 6  и 9 - жирные кислоты. Волосы становятся сильными, блестящими и без секущихся кончиков400 мл(артикул 15853)
155600;true;http://izrael-cosmetics.ru/product/%d0%b0%d0%bd%d1%82%d0%b8%d0%bf%d1%81%d0%be%d1%80%d0%b8%d0%b0%d0%b7%d0%bd%d0%be%d0%b5-%d0%bc%d1%8b%d0%bb%d0%be-dead-sea;$8.05;RUR;Уход за телом;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/psoriasis-skin-relief-dead-sea-soap.gif;Антипсориазное мыло, Dead Sea;Натуральное гипоаллергенное мыло, обогащенное специальными минералами Мертвого Моря.Основные элементы: натрий, кальций и калий. Из травяных экстрактов в мыле содержится календула, масло чайного дерева и другие растительные компоненты.Правильное сочетание дает возможность воздействовать на кожу, очищая ее, но не раздражая пораженные участки.Уже через 3 недели наступает заметное видимое улучшение кожи.(артикул 155600)
16274;true;http://izrael-cosmetics.ru/product/%d0%b6%d0%b8%d0%b4%d0%ba%d0%be%d0%b5-%d0%bc%d1%8b%d0%bb%d0%be-%d1%81-%d1%87%d0%b5%d1%80%d0%bd%d0%be%d0%b9-%d0%b3%d1%80%d1%8f%d0%b7%d1%8c%d1%8e-%d0%bc%d0%b5%d1%80%d1%82%d0%b2%d0%be%d0%b3%d0%be-%d0%bc;$5.68;RUR;Уход за телом;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/black-mud-liquid-soap-dead-sea-products.jpg;Жидкое мыло с черной грязью Мертвого Моря, Dead Sea;Содержит облепиховое масло, витамины и минералы Мертвого Моря. Эффективно очищает кожу, увлажняет ее, блокирует УФ - лучи, стимулирует выработку кожей собственных протеинов и замедляет процесс старения.(артикул 16274)
15595;true;http://izrael-cosmetics.ru/product/dead-sea-%d0%bc%d1%8b%d0%bb%d0%be-%d0%bc%d0%be%d0%bb%d0%be%d1%87%d0%ba%d0%be-%d0%bf%d1%80%d0%be%d1%82%d0%b8%d0%b2-%d0%bf%d1%81%d0%be%d1%80%d0%b8%d0%b0%d0%b7%d0%b0;$39.95;RUR;Уход за телом;http://xn--80aaathfccpbcgq1axteu5pnc.xn--p1ai/wp-content/uploads/2016/05/dead-sea-skin-relief-psoriasis-body-milk-soap.jpg;Dead Sea Мыло - молочко против псориаза;Нежно очищает пораженные участки кожиСодержит 26 специализированных минералов Мертвого Моря, известные именно противопсориазным эффектом.Наносится на влажную кожу. 250 млартикул 15595)
