;Бланк заказа ООО ИКЦ КОНТРАКТ на 25.05.17;;;;;Сумма;4;Общий заказ;;Итого со скидкой;;;;;;;;
5629/0;;"HB138
Маска для лица  грязевая интенсивная  с адсорбирующим камнем, 50мл
7290012326806";HB138;0,33;0;7290012326806;0;4 540р.;2 361р.;; - ;;;Интенсивная маска для чистой и сбалансированной кожи лица.Обновляет клетки кожи, сокращает поры, глубоко очищает удаляя лишний жир на коже лица, снимает покраснение, улучшает тонус и текстуру кожи придавая ей матовый вид. Минеральная маска основана на натуральной грязи, обогащенной железом и минералами Мертвого моря, которые стимулируют кровообращение кожи. Обогащенна маслом виноградных косточек, маслом авокадо, маслом Арагана, маслом ромашки, маслом Ши, маслом облепихи, провитаминами B5 + E. К маске прилагается специальный чудодейственный камушек, который притягивает к себе грязь и железо, оставляя кожу сбалансированной и расслабленной.;Iron Oxides (Ci-77499), Glycerin,Dimethicone, Isopropyl Myristate, Cyclomethicone, Grape (Vitis Vinifera) Seed Oil, Caprylic / Capric Triglyceride, Persea Gratissima (Avocado) Oil, Phenoxyethanol, Panthenol (Pro-B5), Silt (Dead Sea Mud) Extract, Fragrance (Perfume), Shea Butter (Butyrospermum Parkii), Argania Spinosa Kernel Oil, Cera Microcristallina (Microcrystalline Wax), Anthemis Nobilis (Chamomile) Flower Oil, Hippophae Rhamnoides (Seabuckthorn) Oil, Tocopheryl Acetate (Vit.E), Coumarin, Limonene.;;;
;Health & Beauty;Очищающие ср-ва для лица;;;;;;;;;;;;;;;;
5637/0;;"HB118
Тоник для лица  очищающий с Алое Вера, ромашкой и витамином А, 250мл
7290011843106";HB118;0,29;0;7290011843106;0;1 070р.;556р.;; - ;;;Тоник без добавления спирта прекрасно очищает и освежает кожу лица и шеи, поддерживает кислотный баланс кожи, уменьшает поры, удаляет омертвевшие клетки, способствуя, тем самым, болееэффективному воздействию наносимых увлажняющих или питательных средств. Предназначен для завершения процесса очищения и придания коже светлого матового оттенка. Инновационная формула тоника содержит высокую концентрацию активных минералов Мертвого моря и экстрактов ромашки и алоэ, а также масло бергамота, витамин А и эластин.;Demineralized water, Cocamidopropyl Betaine, Propylene Glycol, Peg-4 Hydrogenated Castor oil, Bergamot (Citrus Aurantium) oil, Dehydroacetic Acid, Polysorbate-20, Maris sal (dead sea salt), Allantoin, Chamomile (Anthemis Nobilis) extract, Triclosan, Aloe Barbadensis gel, Phenoxyethanol, Retinyl Palmitate, FD&C Blue#1 – CI42090, D&C Yellow #10 CI47005.;;;
5638/0;;"HB119
Молочко для лица  очищающее, 250мл 
7290011843113";HB119;0,29;0;7290011843113;1;1 060р.;551р.;; - ;;;Косметическое молочко с бархатистой текстурой мягко и бережно снимает макияж, глубоко очищает кожу, сохраняя ее естественный кислотно-щелочной баланс (PH). Не вызывает раздражения, улучшает кровообращение и стимулирует регенерацию новых клеток. В основу состава молочка входят активные минералы Мертвого моря, ароматические масла, вытяжка из апельсина, миндальное масло, алоэ, витамин А.;DEMINERALIZED WATER, STEARIC ACID, ISOPROPYL PALMITATE, CETYL ALCOHOL, PROPYLENE GLYCOL, SESAMUM INDICUM (SESAME) OIL, CITRUS AURANTIUM DULCIS (ORANGE) EXTRACT, TRIETHANOLAMINE, SANTALUM ALBUM (SANDALWOOD) OIL, ALOE BARBADENSIS  GEL, DEHYDROACETIC ACID, SERINE, RETINYL PALMITATE(VIT.A), DEAD SEA SALT,LINALOOL.;;;
5639/0;;"HB120
Пилинг для лица  с Алое Вера, маслом Облепихи и витамином Е непенящийся, 250мл
7290011843427";HB120;0,29;0;7290011843427;1;1 170р.;608р.;; - ;;;Нежная пенящаяся жидкость без добавления мыла, предназначенная для умывания, является прекрасным мягким отшелушивающим средством, тщательно очищает кожные поры, удаляет омертвевшие клетки, грязь и остатки макияжа, замедляет возникновение черных угрей, ускоряет обмен веществ, разглаживает кожу и делает ее более нежной, светлой и сияющей, не нанося вреда верхнему слою. B состав пилинга входят увлажняющие компоненты, экстракт ромашки, витамин Е и активные минералы Мертвого моря.;Demineralized Water (Aqua), Sodium  Lauryl Sulfate, Cocamidopropyl Betaine, Cocamide Dea, Glycerin, Polyethylene, Propylene Glycol, Triethanolamine,  Fragrance (Supplement), Maris Sal (Dead Sea Salt ), Carbomer, Citrus Aurantium Dulcis  (Orange) Flower Oil,  Dehydroacetic Acid, Tocopheryl Acetate(Vit .E), May Contain:Ci 47005 (D&C Yellow #10), Ci 42050 (Fd&C Blue #1), Ci 14700 (Fd&C Red # 4),Benzyl Salicylate, Hexyl Cinnamal, Limonene, Linalool.;;;
5645/0;;"HB1209
Пилинг для лица  с грязью Мёртвого моря  с Алоэ Вера и Ромашкой, 250мл
7290014043978";HB1209;0,29;0;7290014043978;0;1 190р.;619р.;; - ;;;Тщательная очистка кожи лица  является основой для поддержания здоровья кожи. В течение дня  на коже накапливается тонкий слой грязи, пота и различных бактерий. Загрязнения блокируют поры, ухудшают способность функционирования кожи и препятствуют проникновению активных ингредиентов. Для того, чтобы кожа оставалась чистой и сияющей, очистка должна проводиться ежедневно. Жидкий пилинг для лица на безмыльной основе. Инновационная формула обогащена грязью Мертвого моря, известной своими целебными свойствами, с добавлением зеленого чая, маслом чайного дерева, которое является хорошим антисептиком, успокаивающими Алоэ Верой и ромашкой. Гранулы пилинга  удаляют мёртвые частички кожи, сглаживают неровности и шероховатости лица. Эффективно удаляет грязь, макияж и жирный блеск. После пилинга любой крем впитывается лучше и макияж также выглядит лучше. Подходит для молодой кожи, также рекомендован мужчинам для  очистки кожи лица перед бритьем;Maris sal (Dead sea salt), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Vitis Vinifera (Grape Seed) Oil, Santalum Album (Sandalwood) Oil, Triticum Vulgare (Wheat germ) Oil, Simmondsia Chinensis(Jojba) Seed Oil, Olea Europaea (Olive) Fruit Oil, Tocopheryl Acetate (Vitamin E), Cocos Nucifera (Coconut) Oil, Lavandula Angustifolia (Lavender) Oil, Persea Gratissima (Avocado) Oil,Sesamum Indicum (Sesame) Seed Oil, May contain: CI 45430, CI 47005, CI 60725, CI 61565.;;;
5640/0;;"HB121
Мыло осветляющее  для лица, шеи и области декольте, 250мл
7290011843403";HB121;0,29;0;7290011843403;1;1 170р.;608р.;; - ;;;В основе состава осветляющего мыла – гидрокислоты и специально разработанный комплекс активных компонентов, регулярное воздействие которого на кожу, приводит к постепенному осветлению всех видов кожных пятен, вызванных избытком меланина, либо возникших в результате солнечного излучения, беременности, родов, приема таблеток, а также к осветлению веснушек. Мыло нежно отшелушивает и очищает кожу, придавая ей однородный светлый оттенок.;Water , Sodium Laureth Sulfate, Polyquaternium 7, Cocamidopropyl Betaine, Aloe Barbadensis Leaf Juice, Maris Sal(Dead Sea Salt), Phenoxyethanol, Citrus Medica Limonum (Lemon) Juice, Guar Hydroxypropyltrimonium Chloride, Benzoic Acid, Glycolic acid, Salicylic acid, Kojic acid,Polyquaternium-10, Dehydroacetic Acid, Simmondsia Chinensis (Jojoba) Seed Extract, Ascorbic Acid,Anthemis Nobilis (Chamomile) Flower Extract, Tocopheryl Acetate (Vit. E), Methylisothiazolinone.;;;
5641/0;;"HB122
Бальзам очищающий для лица  с облепихой и витамином Е, 250мл
7290012326141";HB122;0,29;0;7290012326141;1;1 150р.;598р.;; - ;;;"Натуральное и нежное мыло для лица и тела, в основе состава которого высокая концентрация Облепихового масла сочетается с экстрактом алоэ, маслом чайного дерева, витаминами К + А + С + Е, необходимыми жирными кислотами и минералами Мертвого моря. Мыло с легкостью проникает глубоко в поры и тщательно и нежно очищает их, не вызывая раздражения и обеспечивая поддержание оптимального кислотно-щелочного баланса кожи. Отлично помогает при обострениях таких кожных заболеваний как: экзема, акнэ, аллергия, герпес, кожная астма (""атопический дерматит""), кожные грибки. Обладает чудесным ароматом, подходит для всей семьи.";Aqua(Water),Sodium Lauryl Sulfate, Cocamidopropyl Betaine, Sodium Chloride, Cocamide DEA, Polyquaternium-7, Fragrance (Perfume),Benzyl Alcohol, Maris Sal (Dead Sea Salt), Olea Europaea (Olive)Oil, Propolis Extract, 2-Bromo-2-Nitropropane-1,3-Diol, Hippophae Rhamnoides (Sea Buckthorn)Fruit Oil, Anthemis Nobilis (Chamomile)Oil, Tocopheryl Acetate (Vitamin E), Methylchloroisothiazolinone, Aloe Barbadensis (Aloe Vera)Leaf Juice, Punica Granatum (Pomegranate)Seed Oil, Methylisothiazolinone, Dehydroacetic Acid, Benzyl Alcohol, CI19140.;;;
5642/0;;"HB1222
Лосьон двухфазный  для снятия макияжа c глаз и губ, 250мл
7290015247290";HB1222;0,25;0;7290015247290;1;1 960р.;1 019р.;; - ;;;Двухфазный лосьон применяется для снятия любого вида макияжа, включая водостойкий. Верхняя фаза лосьона содержит витамины Е, В5, легкие силиконы, которые растворяются  и испаряются сразу после нанесения и легко удаляют все виды макияжа, включая макияж губ и глаз. Нижняя фаза лосьона состоит из водной основы, которая обогащена минералами Мертвого моря. Увлажняющие и успокаивающие ингредиенты, как гамамелис, ромашка дополняют очищающее действие и придают комфорт коже.  При смешивании двух жидкостей фазы соединяются для достижения качественного эффективного удаления макияжа.;Maris sal (Dead sea salt), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Vitis Vinifera (Grape Seed) Oil, Santalum Album (Sandalwood) Oil, Triticum Vulgare (Wheat germ) Oil, Simmondsia Chinensis(Jojba) Seed Oil, Olea Europaea (Olive) Fruit Oil, Tocopheryl Acetate (Vitamin E), Cocos Nucifera (Coconut) Oil, Lavandula Angustifolia (Lavender) Oil, Persea Gratissima (Avocado) Oil,Sesamum Indicum (Sesame) Seed Oil, May contain: CI 45430, CI 47005, CI 60725, CI 61565.;;;
5643/0;;"HB131
Мусс для лица  очищающий и расслабляющий с витаминами А и Е, 225мл
7290014043763";HB131;0,28;0;7290014043763;0;1 130р.;588р.;; - ;;;В течение дня на коже накапливется слой грязи, который забивает поры и препятствует проникновению активных компонентов косметических средств. Тщательная ежедневная очистка кожи лица служит залогом того, что кожа останется здоровой, гладкой и ухоженной в течение длительного времени. Предлагаемая вам пенка представляет собой мыло для очистки лица новейшей консистенции, которое благодаря технологической инновации превращает жидкость в приятную на ощупь воздушную пену. Мусс не высушивает кожу, он легко смывается, оставляя кожу чистой, свежей, мягкой и упругой. Продукт обогащен экстрактами огурца, алоэ, зеленого чая, ромашки, граната, календулы, овса, лаванды, витаминами А + Е и активными минералами Мертвого моря. Подходит для ежедневного применения для всех типов кожи.;Water, Disodium Cocoamphodiacetate, Cocoamide Dea, Ammonium Lauryl Sulfate, Decyl Glucoside, Polysorbate 20, Lavandula Angustifolia (Lavender) Oil, Panthenol (Vit. B5), Dehydroacetic Acid & Benzoic Acid & Benzyl Alcohol, Maris Sal (Dead Sea Salt), Panthenol, Fragrance (Supplement), Chamomilla Recutita (Chamomile) Flower Water, Cucumis Sativa (Cucumber) Extract, Camellia Sinensis (Tea tree) Leaf Extract, Aloe Barbadensis (Aloe Vera) Leaf Juice, Tocopherol (Vit. E), Calendula Officinalis Flower Extract, Avena Sativa (Oat) Kernel oil, Retinyl Palmitate (Vit A), Punica Granatum (Pomegranate) extract, CI 42053.;;;
5927/0;;"HB132
Влажные салфетки  для снятия макияжа 
7290012326349";HB132;0,23;0;7290012326349;3;590р.;307р.;; - ;;;;Aqua, Disodium Cocoamphodiacetate, D Panthenol, Tocopheryl Acetate, Aloe Barbadensis extract, Glycerin, Propylene Glycol, Fragrance (Parfum), Maris Aqua (Dead sea water), Citric Acid, Hexylene Glycol, Anthemis Nobilis (Chamomile) extract, Phenoxythanol, Potassium Sorbate, Polyaminopropyl Biguanide, Sodium Benzoate, Dehydroacetic Acid.;;;
5644/0;;"HB137
Пилинг-гель для лица  очищающий уникальный, 50мл.
7290014043800";HB137;0,12;0;7290014043800;0;2 310р.;1 201р.;; - ;;;Уникальный и инновационный пилинг-гель для кожи лица, шеи и области декольте. Удаляет только отмершие клетки, которые препятствуют обновлению кожи. Не раздражает и не вызывает повреждений кожи. Уникальность пилинга заключается в воздействии на отмершие клетки. Он не содержит пилинговые гранулы и нет необходимости в механической очистке кожи. Регулярное использование продукта делает кожу мягкой, гладкой, сияющей. Освежающая гелевая текстура дарит коже приятное ощущение. Обогащен экстрактами Алое Вера и ромашки, провитамином В5 и витамином-антиоксидантом Е, которые защищаю кожу от свободных радикалов.;Water, Sd Alcohol, Propylene glycol, Carbomer, Phenoxyethanol, Caprylyl Glycol, Citric Acid, Tocopheryl Acetatae,  Chamomile (Anthemis Nobilis) Extract, Cetrimonium  chloride, Fragrance, Dead Sea Minerals (Sea Salt), Panthenol, Aloe Barbadensis Leaf Extract.;;;
;Health & Beauty;Средства для рук и ног;;;;;;;;;;;;;;;;
5655/0;;"HB2010
Крем для ног  мультивитаминный с маслом Аргана от трещин, 100мл
7290015247108";HB2010;0,12;0;7290015247108;0;630р.;328р.;; - ;;;Профессиональный крем, который защищает и увлажняет сухую и грубую кожу.  Мультивитаминный крем для ног против трещин насыщен маслом Аргании, которое смягчает кожу и борется с сухостью, ранками и трещинами. В состав крема входит масло Чайного дерева, известное своей эффективностью против зуда и раздражения на ногах и ногтях. Экстракт Алоэ Вера расслабляет уставшие ноги, предотвращает неприятный запах,  масло Ши питает кожу. Кроме этого крем содержит витамины А и Е и активные минералы Мёртвого моря, которые помогают восстановить сухую кожу. Это необходимый продукт для любого, кто носит закрытую обувь и долго находится на ногах.;Maris sal (Dead sea salt), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Vitis Vinifera (Grape Seed) Oil, Santalum Album (Sandalwood) Oil, Triticum Vulgare (Wheat germ) Oil, Simmondsia Chinensis(Jojba) Seed Oil, Olea Europaea (Olive) Fruit Oil, Tocopheryl Acetate (Vitamin E), Cocos Nucifera (Coconut) Oil, Lavandula Angustifolia (Lavender) Oil, Persea Gratissima (Avocado) Oil,Sesamum Indicum (Sesame) Seed Oil, May contain: CI 45430, CI 47005, CI 60725, CI 61565.;;;
6104/0;;"HB2019
Крем для ног   с Авокадо и Алоэ Вера, 100мл 
7290015247276
Новинка!";HB2019;0,11;0;7290015247276;0;430р.;224р.;; - ;;;Крем обладает богатой нежной структурой, увлажняет, смягчает и подтягивает кожу рук, а также укрепляет ногтевую пластину, предотвращая расслоение и ломкость ногтей. Нежно защищая верхний слой кожи, и нейтрализуя вредное воздействие моющих средств и солнечных лучей, этот крем выполняет роль перчатки. Содержит витамины А и Е и активные минералы Мертвого моря, обогащен оливковым маслом, алоэ, ромашкой, экстрактом чайного дерева, который известен как эффективное средство против грибков на ногтях, и маслом чайного дерева. Содержит UV-фильтры для защиты кожи рук от солнечной радиации.;Maris sal (Dead sea salt), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Vitis Vinifera (Grape Seed) Oil, Santalum Album (Sandalwood) Oil, Triticum Vulgare (Wheat germ) Oil, Simmondsia Chinensis(Jojba) Seed Oil, Olea Europaea (Olive) Fruit Oil, Tocopheryl Acetate (Vitamin E), Cocos Nucifera (Coconut) Oil, Lavandula Angustifolia (Lavender) Oil, Persea Gratissima (Avocado) Oil,Sesamum Indicum (Sesame) Seed Oil, May contain: CI 45430, CI 47005, CI 60725, CI 61565.;;;
5647/0;;"HB202
Крем для ног  мультивитаминный, 180мл 
7290011843168";HB202;0,21;0;7290011843168;0;800р.;416р.;; - ;;;"Целебный крем для защиты сухих, потрескавшихся стоп ног. Крем эффективен, как средство против зуда, раздражения и грибков на стопах ног и на ногтях; питает и смягчает кожу; предотвращает ороговение и образование мелких и глубоких трещин; освежает и предотвращает неприятные запахи. Крем обогащен экстрактом гинкго-билоба, маслом чайного дерева, ментоловым маслом, экстрактами арники и гаммамелиса. Содержит большое количество масел Ши, авокадо, плода оливы, лаванды, витамины Е и С, активные минералы Мертвого моря. Рекомендуется для работников розничной торговли, спортсменов, и всех, кому приходится подолгу находиться на ногах.";Aqua, Aluminum Chlorohydrate, Cetearyl Alcohol, eteareth-20,Butyrospermum Parkii (Shea Butter), Olea Europaea (Olive) Fruit oil, Ceteareth-12,Oenothera Biennis (Evening Primrose) oil, Octyldodecanol, Aloe Barbadensis Gel,Anthemis Nobilis (Chamomile) Flower Extract, Urea, Methylparaben, Panax inseng(Ginseng Extract), Propylparaben, Prunus Persica (Peach Kernel) oil, MelakeucaAlternifolia (Tea Tree) oil, Maris Sal (Dead Sea Salt), Glyceryl Linoleate, Glycine Soja(Soybean Seed) Extract, Tocopheryl Acetate (Vit. E), Retinyl Palmitate (Vit. A).;;;
6105/0;;"HB2023
Крем для ног  мультивитаминный с маслом Аргана, 180мл
7290015247191
Новинка!";HB2023;0,21;0;7290015247191;0;800р.;416р.;; - ;;;рофессиональный крем, который защищает и увлажняет сухую и грубую кожу.  Мультивитаминный крем для ног против трещин насыщен маслом Аргании, которое смягчает кожу и борется с сухостью, ранками и трещинами. В состав крема входит масло Чайного дерева, известное своей эффективностью против зуда и раздражения на ногах и ногтях. Экстракт Алоэ Вера расслабляет уставшие ноги, предотвращает неприятный запах,  масло Ши питает кожу. Кроме этого крем содержит витамины А и Е и активные минералы Мёртвого моря, которые помогают восстановить сухую кожу. Это необходимый продукт для любого, кто носит закрытую обувь и долго находится на ногах.;Maris sal (Dead sea salt), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Vitis Vinifera (Grape Seed) Oil, Santalum Album (Sandalwood) Oil, Triticum Vulgare (Wheat germ) Oil, Simmondsia Chinensis(Jojba) Seed Oil, Olea Europaea (Olive) Fruit Oil, Tocopheryl Acetate (Vitamin E), Cocos Nucifera (Coconut) Oil, Lavandula Angustifolia (Lavender) Oil, Persea Gratissima (Avocado) Oil,Sesamum Indicum (Sesame) Seed Oil, May contain: CI 45430, CI 47005, CI 60725, CI 61565.;;;
5648/0;;"HB203
Крем для ног  мультивитаминный, 250мл 
7290011843779";HB203;0,25;0;7290011843779;0;1 160р.;603р.;; - ;;;"Крем для  защиты кожи стоп ног. Эффективен, как  профилактическое средство против зуда, раздражения и грибков на стопах ног и на ногтях; питает и смягчает кожу, предотвращает ороговение и образование мелких и глубоких трещин, освежает  и предотвращает неприятные запахи. Крем обогащен маслом чайного дерева, оливковым маслом, натуральным экстрактом алоэ, маслом Ши, а также витаминами А и Е и активными минералами Мертвого моря.";Water (Aqua), Cetearyl Alcohol, Glyceryl Stearate SE, Glycerin, Caprylic/Capric Triglyceride, Isopropyl Myristate, Stearyl Alcohol, Talc, Phenoxyethanol & Ethylhexylglycerin, Fragrance(Perfume), Dimethicone, Triclosan,Prunus Amygdalus Dulcis (Sweet Almond) Oil, Persea Gratissima (Avocado )Oil, Cocos Nucifera (Coconut)Oil, Simmondsia Chinensis (Jojoba)Seed Oil, Argania Spinosa Kernel Oil, Tocopheryl Acetate (Vitamin E), Anthemis Nobilis (Chamomile)Flower Oil, Melaleuca Alternifolia (Tea Tree)Oil, Maris Silt(Dead Sea Mineral Mud), Maris Aqua (Dead Sea Water),Mentha Piperita(Peppermint)Oil, Butyrospermum Parkii (Shea Butter), Aloe Barbadensis (Aloe Vera)Leaf Juice, Olea Europaea (Olive) Oil, Cera Alba(Beeswax), Lavandula Angustifolia (Lavender)Oil, Hippophae Rhamnoides (Sea Buckthorn)Oil, Calendula Officinalis Flower Oil, Ginko Biloba Leaf Extract, Hamamelis Virginiana (Witch Hazel)Extract, Retinyl Palmitate (Vitamin A),Menthol, Hydroxycitronellal, Lilial, Linalool, Citronellol, Geraniol, Lyral, Coumarin.;;;
5656/0;;"HB2022
Крем для ног  интенсивный на основе грязи Мертвого моря, 200мл
7290014043770";HB2022;0,24;0;7290014043770;1;980р.;510р.;; - ;;;;Water (Aqua), Glyceryl Stearate SE, Isopropyl Myristate, Cetyl Alcohol, Caprylic/Capric triglyceride, Cetearyl Alcohol, Aloe Barbadensis (Aloe Vera) Leaf Juice, Fragrance (Perfume), Phenoxyethanol, Maris Aqua (Dead Sea Water), Butyrospermum Parkii (Shea Butter), Glycerin, Persea Gratissima (Avocado) oil, Borago Officinalis (Borage) seed oil, Cera Alba (Beeswax), Rosa Canina (Rose Hips) fruit oil, Argania Spinosa (Argan) Kernel Oil, Anthemis Nobilis (Chamomile) Flower Extract, Cocos Nucifera (Coconut) Oil, Oenothera Biennis (Evening Primrose) Oil, Olea Europeaea (Olive) Fruit Oil, Triethylene Glycol, Carica Papaya (Papaya) Extract, Vanilla Planifolia Extract, Theobroma Cacao (Cocoa) Seed Butter, Calendula Officinalis Flower Oil, Honey (Mel), Simmondsia Chinensis (Jojoba) Seed Oil, Benzophenone-3, Ascorbic acid (Vitamin C), Hippophae Rhamnoides (Sea Buckthorn) Oil, Tocopheryl Acetate (Vitamin E), Panthenol (Vitamin B5), Daucos Carota Sativa (carrot) oil, Lavandula Angustifolia (Lavender) oil, Hydrolyzed Collagen (Marine), Maris Limus (Dead Sea Mud), Retinyl Palmitate (Vitamin A), Melaleuca Altemifolia (Tea Tree) Oil.;;;
6106/0;;"HB2040
Крем для рук  интенсивный на основе грязи Мёртвого Моря, 100 мл
7290015247320
Новинка!";HB2040;0,11;0;7290015247320;0;560р.;291р.;; - ;;;;;;;
5659/0;;"HB2052
Крем для рук  интенсивный на основе грязи Мертвого моря, 200мл
7290014043787";HB2052;0,24;0;7290014043787;3;900р.;468р.;; - ;;;;Water (Aqua), Glyceryl Stearate SE, Isopropyl Myristate, Cetyl Alcohol, Caprylic/Capric triglyceride, Cetearyl Alcohol, Aloe Barbadensis (Aloe Vera) Leaf Juice, Fragrance (Perfume), Phenoxyethanol, Maris Aqua (Dead Sea Water), Butyrospermum Parkii (Shea Butter), Glycerin, Persea Gratissima (Avocado) oil, Borago Officinalis (Borage) seed oil, Cera Alba (Beeswax), Rosa Canina (Rose Hips) fruit oil, Argania Spinosa (Argan) Kernel Oil, Anthemis Nobilis (Chamomile) Flower Extract, Cocos Nucifera (Coconut) Oil, Oenothera Biennis (Evening Primrose) Oil, Olea Europeaea (Olive) Fruit Oil, Triethylene Glycol, Carica Papaya (Papaya) Extract, Vanilla Planifolia Extract, Theobroma Cacao (Cocoa) Seed Butter, Calendula Officinalis Flower Oil, Honey (Mel), Simmondsia Chinensis (Jojoba) Seed Oil, Benzophenone-3, Ascorbic acid (Vitamin C), Hippophae Rhamnoides (Sea Buckthorn) Oil, Tocopheryl Acetate (Vitamin E), Panthenol (Vitamin B5), Daucos Carota Sativa (carrot) oil, Lavandula Angustifolia (Lavender) oil, Hydrolyzed Collagen (Marine), Maris Limus (Dead Sea Mud), Retinyl Palmitate (Vitamin A), Melaleuca Altemifolia (Tea Tree) Oil.;;;
5649/0;;"HB204
Крем для рук и ногтей  мультивитаминный, 100 мл 
7290011843434";HB204;0,11;0;7290011843434;1;560р.;291р.;; - ;;;Крем обладает богатой нежной структурой, увлажняет, смягчает и подтягивает кожу рук, а также укрепляет ногтевую пластину, предотвращая расслоение и ломкость ногтей. Нежно защищая верхний слой кожи, нейтрализуя вредное воздействие моющих средств и солнечных лучей, этот крем выполняет роль перчатки. Содержит витамины А и Е и активные минералы Мертвого моря, обогащен оливковым маслом, алоэ, ромашкой, экстрактом чайного дерева, который известен как эффективное средство против грибков на ногтях, и маслом чайного дерева. Содержит UV-фильтры для защиты кожи рук от солнечной радиации.;Aqua, Glycerin, Glycerin Stearate, Stearyl Alcohol, PropyleneGlycol, Helianthus Annuus (Sunflower) Seed oil, Stearic Acid, Dimethicone,Triethanolamine, Oenothera Biennis (Evening Primrose) oil, Olea Europaea(Olive) Fruit oil, Prunus Persica (Peach) oil, Ethylhexyl Palmitate, AloeBarbadensis Gel, Anthemis Nobilis (Chamomile) Flower Extract, CalendulaOfficinalis Flower oll, Maris Sal (Dead Sea Salt), Benzophenone-3, Panax Ginseng(Ginseng Extract), Tocopheryl Acetate (Vit. E), Glycine Soja (Soybeanseed)Extract, Methylparaben, Propylparaben, Retinyl Palmitate (Vit. A).;;;
5650/0;;"HB205
Крем для рук и ногтей  мультивитаминный, 180 мл 
7290011843151";HB205;0,21;0;7290011843151;1;800р.;416р.;; - ;;;;Aqua, Glycerin, Glycerin Stearate, Stearyl Alcohol, PropyleneGlycol, Helianthus Annuus (Sunflower) Seed oil, Stearic Acid, Dimethicone,Triethanolamine, Oenothera Biennis (Evening Primrose) oil, Olea Europaea(Olive) Fruit oil, Prunus Persica (Peach) oil, Ethylhexyl Palmitate, AloeBarbadensis Gel, Anthemis Nobilis (Chamomile) Flower Extract, CalendulaOfficinalis Flower oll, Maris Sal (Dead Sea Salt), Benzophenone-3, Panax Ginseng(Ginseng Extract), Tocopheryl Acetate (Vit. E), Glycine Soja (Soybeanseed)Extract, Methylparaben, Propylparaben, Retinyl Palmitate (Vit. A).;;;
5651/0;;"HB206
Крем для рук и ногтей  мультивитаминный, 250 мл 
7290011843762";HB206;0,25;0;7290011843762;0;1 160р.;603р.;; - ;;;;Aqua, Glycerin, Glycerin Stearate, Stearyl Alcohol, PropyleneGlycol, Helianthus Annuus (Sunflower) Seed oil, Stearic Acid, Dimethicone,Triethanolamine, Oenothera Biennis (Evening Primrose) oil, Olea Europaea(Olive) Fruit oil, Prunus Persica (Peach) oil, Ethylhexyl Palmitate, AloeBarbadensis Gel, Anthemis Nobilis (Chamomile) Flower Extract, CalendulaOfficinalis Flower oll, Maris Sal (Dead Sea Salt), Benzophenone-3, Panax Ginseng(Ginseng Extract), Tocopheryl Acetate (Vit. E), Glycine Soja (Soybeanseed)Extract, Methylparaben, Propylparaben, Retinyl Palmitate (Vit. A).;;;
5657/0;;"HB2041
Крем для рук и ногтей  с маслом Аргана, 100мл 
7290015247085";HB2041;0,12;0;7290015247085;0;630р.;328р.;; - ;;;;Maris sal (Dead sea salt), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Vitis Vinifera (Grape Seed) Oil, Santalum Album (Sandalwood) Oil, Triticum Vulgare (Wheat germ) Oil, Simmondsia Chinensis(Jojba) Seed Oil, Olea Europaea (Olive) Fruit Oil, Tocopheryl Acetate (Vitamin E), Cocos Nucifera (Coconut) Oil, Lavandula Angustifolia (Lavender) Oil, Persea Gratissima (Avocado) Oil,Sesamum Indicum (Sesame) Seed Oil, May contain: CI 45430, CI 47005, CI 60725, CI 61565.;;;
5658/0;;"HB2051
Крем для рук и ногтей  с маслом Аргана, 180мл 
7290015247092";HB2051;0,21;0;7290015247092;1;900р.;468р.;; - ;;;;Maris sal (Dead sea salt), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Vitis Vinifera (Grape Seed) Oil, Santalum Album (Sandalwood) Oil, Triticum Vulgare (Wheat germ) Oil, Simmondsia Chinensis(Jojba) Seed Oil, Olea Europaea (Olive) Fruit Oil, Tocopheryl Acetate (Vitamin E), Cocos Nucifera (Coconut) Oil, Lavandula Angustifolia (Lavender) Oil, Persea Gratissima (Avocado) Oil,Sesamum Indicum (Sesame) Seed Oil, May contain: CI 45430, CI 47005, CI 60725, CI 61565.;;;
