;Бланк заказа ООО ИКЦ КОНТРАКТ на 25.05.17;;;;;Сумма;4;Общий заказ;;Итого со скидкой;;;;;;;;
5905/0;;"SA5289
Масло  восстанавливающее  для поврежденных волос 100мл
7290013345394";SA5289;0,34;450;7290013345394;23;3 260р.;1 630р.;; - ;;;Необыкновенная формула для ухода за волосами, обогащённая маслом Марокканского аргана, восстанавливает волокна волос и защищает волосы от вредного воздействия окружающей среды, придаёт волосам сияние и увлажняет, создаёт приятное ощущение на продолжительное время.;Water (Aqua) ,Caprylic / Capric Triglyceride, Butyrospermum Parkii (Shea Butter) Fruit, Cetyl alcohol, Glyceryl Stearate, Cyclomethicone & Dimethiconol, Isopropyl myristate, Phenoxyethanol & Ethylhexylglycerin, Dimethicone, Glycerin, Polyquaternium 10, Cetrimonium chloride, Olea Europaea (Olive) Fruit Oil, Argania Spinosa (Argan) Nut Oil, Persea Gratissima (Avocado) Oil, Citric acid, Fragrance, Honey, Maris Sal (Dead Sea Salt), D-Panthenol (Vitamin B5), Tocopheryl Acetate (Vitamin E), Simmondsia Chinensis (Jojoba) Seed Oil, Thymus Vulgaris (Thyme) Oil, Lavandula Angustifolia (Lavender) Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Citronnellol, Coumarin, Limonene, Eugenol, Hexyl Cinnamal, Hydroxycitronellal, Linalool, Hydroxyisohexyl 3-cyclohexene Carboxaldehyde.;;;
5845/0;;"SA5302
Набор : Шампунь 100мл, Кондиционер д/волос 100мл, Маска д/волос 100мл, Серум д/волос 30мл
7290015422185";SA5302;0,5;3147;7290015422185;8;3 070р.;1 535р.;; - ;;;Роскошный подарочный набор со всем необходимым для ухода за волосами;;;;
5848/0;;"SA5331
Крем для лица   дневной увлажняющий 50мл 
7290015422529";SA5331;0,23;602;7290015422529;30;1 340р.;670р.;; - ;;;"Уникальная формула с нежной текстурой, обогащённая минералами Мёртвого моря и маслом аргана, известным благотворным воздействием на кожу. Масло аргана помогает предотвратить сухость кожи, а также помогает бороться с признаками старения. Содержит мощные антиоксиданты, которые защищают от повреждений климата. Содержит линолевую кислоту, которая помогает коже бороться с различными заболеваниями. Масло аргана, также называемое ""сухим маслом"", легко впитывается в кожу и помогает сохранить влагу, не оставляя жирного ощущения, и не закупоривая поры. Стеролины, содержащиеся в масле аргана известны тем, что улучшают обмен веществ в коже, натуральные витамины, находящиеся в масле, питают кожу, насыщая её омега-6 жирными кислотами, витамином Е и провитамином B5. Кожа становится свежей и приятной на ощупь.";Aqua, Stearic Acid, Cetyl Alcohol, Sesamum Indicum Seed Oil, Triticum Vulgare Germ oil, Olea Europaea (Olive) Fruit Oil, Triethanolamine, Chlorphenesin, Propylene Glycol, Phenoxyethanol, Sorbic Acid, Elaeis Guineensis (Palm) Kernel Oil, Daucus Carota Sativa Seed Oil, Helianthus Annus (Sunflower) Seed Oil, Tocopherol, Prunus Persica (Peach) Kernel Oil, Carbomer, Aloe Barbadensis  Leaf Extract, Anthemis Nobilis Flower Extract, BHT, Retinyl Palmitate, Trideceth-2, Ascorbic Acid, LINOLEIC ACID, LINOLENIC ACID, Polymethyl Methacrylate, BHT, Mineral Oil, Panthenol.;;;
5849/0;;"SA5332
Крем для лица  ночной 50мл 
7290015422536";SA5332;0,23;602;7290015422536;48;1 340р.;670р.;; - ;;;Уникальная инновационная формула, обогащённая минералами Мёртвого моря и маслом аргана, известным благотворным воздействия на кожу. Масло аргана содержит натуральный сквален, который создаёт антибактериальное и антивирусное покрытие на коже, таким образом, защищая её от инфекций. Содержит антиоксиданты и помогает укрепить иммунную систему кожи. Богат увлажняющими элементами, которые помогают восстановить естественный липидный баланс кожи. Идеально подходит для кожи, которая подвергается воздействию солнечных лучей и страдает от истощения резервов естественных жиров. Легко впитывается в кожу и делает её мягкой и гладкой, не оставляя жирного ощущения. Обогащён омега-6 жирными кислотами, витамином Е и провитамином B5.;Aqua, Stearic Acid, Cetyl Alcohol, Sesamum Indicum Seed Oil, Triticum Vulgare Germ oil, Olea Europaea (Olive) Fruit Oil, Triethanolamine, Chlorphenesin, Propylene Glycol, Phenoxyethanol, Sorbic Acid, Elaeis Guineensis (Palm) Kernel Oil, Daucus Carota Sativa Seed Oil, Helianthus Annus (Sunflower) Seed Oil, Tocopherol, Prunus Persica (Peach) Kernel Oil, Carbomer, Aloe Barbadensis  Leaf Extract, Anthemis Nobilis Flower Extract, BHT, Retinyl Palmitate, Trideceth-2, Ascorbic Acid, LINOLEIC ACID, LINOLENIC ACID, Polymethyl Methacrylate, BHT, Mineral Oil, Panthenol.;;;
5850/0;;"SA5333
Крем для глаз и области вокруг губ  50мл 
7290015422543";SA5333;0,23;602;7290015422543;10;1 340р.;670р.;; - ;;;Уникальная инновационная формула, обогащённая минералами Мёртвого моря и маслом аргана, который известен благотворным воздействием на кожу. Масло аргана содержит природный сквален, который увлажняет кожу, создаёт антибактериальное и антивирусное покрытие на коже, таким образом защищая её от инфекций. Содержит антиоксиданты и помогает укрепить иммунную систему кожи. Богат увлажняющими элементами. Ежедневное использование помогает восстановить естественный жир кожи. Идеально подходит для кожи, которая подвергается воздействию солнечных лучей и страдает от истощения резервов естественных жиров. Легко впитывается в кожу и делает её мягкой и гладкой, не оставляя жирного ощущения. Обогащён омега-6 жирными кислотами, витамином Е и провитамином B5. Специально разработан для чувствительной кожи, страдающей от мимических морщин вокруг глаз и губ.;Aqua, Stearic Acid, Cetyl Alcohol, Sesamum Indicum Seed Oil, Triticum Vulgare Germ oil, Olea Europaea (Olive) Fruit Oil, Triethanolamine, Chlorphenesin, Propylene Glycol, Phenoxyethanol, Sorbic Acid, Elaeis Guineensis (Palm) Kernel Oil, Daucus Carota Sativa Seed Oil, Helianthus Annus (Sunflower) Seed Oil, Tocopherol, Prunus Persica (Peach) Kernel Oil, Carbomer, Aloe Barbadensis  Leaf Extract, Anthemis Nobilis Flower Extract, BHT, Retinyl Palmitate, Trideceth-2, Ascorbic Acid, LINOLEIC ACID, LINOLENIC ACID, Polymethyl Methacrylate, BHT, Mineral Oil, Panthenol.;;;
5851/0;;"SA5334
Крем для лица   дневной возрастной контроль 35+ 50мл
7290015422550";SA5334;0,23;602;7290015422550;28;1 340р.;670р.;; - ;;;"Крем обогащён минералами Мёртвого моря и маслом аргана, который известен благотворным воздействием на кожу. Масло аргана помогает предотвратить сухость кожи, а также помогает бороться с признаками старения кожи. Содержит мощные антиоксиданты, которые защищают кожу от воздействий климатa. Линолевая кислота и сквален –это натуральные увлажнители. Этот крем помогает бороться с проявлениями различных кожных заболеваний. Масло аргана, также называемое ""сухим маслом"", легко впитывается в кожу и помогает сохранить влагу, не оставляя жирного ощущения, и не закупоривая поры. Стеролины, содержащиеся в масле аргана, известны тем что, улучшают обмен веществ в коже и, вместе с натуральными витаминами, находящимися в масле, питают кожу, насыщая её омега-6 жирными кислотами, витамином Е и провитамином В5, оставляя удивительное чувство свежести.";Aqua, Stearic Acid, Cetyl Alcohol, Sesamum Indicum Seed Oil, Triticum Vulgare Germ oil, Olea Europaea (Olive) Fruit Oil, Triethanolamine, Chlorphenesin, Propylene Glycol, Phenoxyethanol, Sorbic Acid, Elaeis Guineensis (Palm) Kernel Oil, Daucus Carota Sativa Seed Oil, Helianthus Annus (Sunflower) Seed Oil, Tocopherol, Prunus Persica (Peach) Kernel Oil, Carbomer, Aloe Barbadensis  Leaf Extract, Anthemis Nobilis Flower Extract, BHT, Retinyl Palmitate, Trideceth-2, Ascorbic Acid, LINOLEIC ACID, LINOLENIC ACID, Polymethyl Methacrylate, BHT, Mineral Oil, Panthenol.;;;
5852/0;;"SA5335
Крем для лица   дневной мультивитаминный 50мл 
7290015422567";SA5335;0,23;602;7290015422567;19;1 340р.;670р.;; - ;;;Уникальная формула с нежной текстурой, обогащённая минералами Мёртвого моря и маслом аргана, который известен благотворным воздействием на кожу. Масло аргана помогает предотвратить сухость кожи. Содержит мощные антиоксиданты, которые защищают от повреждений климата и борется со свободными радикалами. А также содержит линолевую кислоту, которая помогает коже бороться с различными заболеваниями. Масло аргана, также называемое “сухим маслом”, легко впитывается в кожу и помогает коже сохранить влагу, не оставляя жирного ощущения, и не засоряя поры. Стеролины, содержащиеся в масле аргана известны тем, что улучшают обмен веществ в коже, натуральные витамины, находящиеся в масле, питают кожу, насыщая её омега-6 жирными кислотами, витамином Е и провитамином B5.;Aqua, Cetyl Alcohol, Erihritol, Homarine HCl, Stearic Acid, Isopropyl Myristate, Argania Spinosa Kernel Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Aloe Barbadensis  Leaf Extract, Anthemis Nobilis Flower Extract, BHT, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Dimethicone, Triethanolamine, Maris Sal, Retinol, Tocopheryl Acetate, Panthenol, Fragrance, Phenoxyethanol, Benzyl Salicylate, Butylphenyl Methylpropional, Citronellol, Hexyl Cinnamal, LINOLEIC ACID, LINOLENIC ACID, Polymethyl Methacrylate, BHT, Mineral Oil, Benzophenon-3.;;;
5847/0;;"SA5338
Крем для рук  с маслом марокканского аргана 200мл
7290015422628";SA5338;0,25;800;7290015422628;14;710р.;355р.;; - ;;;"Инновационная формула крема на основе Марокканского масла Арганы в сочетании с минералами Мертвого моря. Масло Арганы увлажняет кожу и помогает процессу регенерации кожи. Сочетание активных элементов способствует заживлению трещин на коже рук, вызванных воздействием климата и окружающей среды.
Крем обогащен природными маслами: маслом подсолнечника, чайного дерева, и алоэ вера. Оставляет ощущение мягкости и гибкости кожи и замечательный аромат.";Water, Stearic Acid, Cetyl Alcohol, Propylene Glycol ,Argania Spinosa Kernel Oil, Sesamum Indicum Seed Oil, Triticum Vulgare  Germ oil, Olea Europaea (Olive ) Fruit Oil, Triethanolamine, Chlorphenesin, Propylene Glycol, Phenoxyethanol, Sorbic Acid, Elaeis Guineensis (Palm) Kernel Oil, Daucus Carota Sativa Seed Oil, Helianthus Annus (Sunflower) Seed Oil, Prunus Persica(Peach) Kernel Oil, Carbomer, Aloe Barbadensis  Leaf Extract, Anthemis Nobilis Flower Extract, Fragrance, Benzyl Salicylate, Hexyl Cinnamal, Butylphenyl Methylpropional, Retinyl Palmitate, Ascorbic Acid, Persea Gratissima (Avocado) Oil, Jojoba (Simmondsia Chinesis)  Oil, ALLANTOIN, Panthenol, Carica Papaya Fruit Extract, Caprylyl Glycol, Punica Granatum Seed Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, CI 47005, CI42090, CI16035;;;
5846/0;;"SA5339
Крем для ног  с маслом марокканского аргана 200мл
7290015422635";SA5339;0,25;800;7290015422635;52;710р.;355р.;; - ;;;Качественный крем на основе Марокканского масла Арганы в сочетании с минералами Мертвого моря. Помогает предотвратить сухость кожи и трещины на пятках, оказывает освежающее действие, сохраняющееся в течение длительного времени. Предотвращает зуд и растрескивание кожи. Масло Арганы содержит жирные кислоты Омега-3, Омега-б, Омега-9 и витамины, в сочетании с маслом подсолнечника, чайного дерева и алоэ вера, обеспечивает идеальное питание кожи. Крем обогащен природными маслами: маслом подсолнечника, чайного дерева, и алоэ вера. Оставляет ощущение мягкости и гибкости кожи и замечательный аромат.;Water, Stearic Acid, Cetyl Alcohol, Propylene Glycol ,Argania Spinosa Kernel Oil, Sesamum Indicum Seed Oil, Triticum Vulgare  Germ oil, Olea Europaea (Olive ) Fruit Oil, Triethanolamine, Chlorphenesin, Propylene Glycol, Phenoxyethanol, Sorbic Acid, Elaeis Guineensis (Palm) Kernel Oil, Daucus Carota Sativa Seed Oil, Helianthus Annus (Sunflower) Seed Oil, Prunus Persica(Peach) Kernel Oil, Carbomer, Aloe Barbadensis  Leaf Extract, Anthemis Nobilis Flower Extract, Fragrance, Benzyl Salicylate, Hexyl Cinnamal, Butylphenyl Methylpropional, Retinyl Palmitate, Ascorbic Acid, Persea Gratissima (Avocado) Oil, Jojoba (Simmondsia Chinesis)  Oil, ALLANTOIN, Panthenol, Carica Papaya Fruit Extract, Caprylyl Glycol, Punica Granatum Seed Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, CI 47005, CI42090, CI16035;;;
5903/0;;"SA5340
Крем для тела  с маслом марокканского аргана 200мл
7290015422642";SA5340;0,25;800;7290015422642;45;710р.;355р.;; - ;;;Роскошный лосьон для тела с замечательным ароматом в сочетании с Марокканским маслом Арганы. Обогащен жирными кислотами Омега-3, Омега-6, Омега-9 и минералами мертвого моря. Отлично увлажняет кожу и придаст ей эластичность. Защищает от воздействий климата и способствует обновлению кожи. Оставляет прекрасное ощущение свежести.;Water, Stearic Acid, Cetyl Alcohol, Propylene Glycol ,Argania Spinosa Kernel Oil, Sesamum Indicum Seed Oil, Triticum Vulgare  Germ oil, Olea Europaea (Olive ) Fruit Oil, Triethanolamine, Chlorphenesin, Propylene Glycol, Phenoxyethanol, Sorbic Acid, Elaeis Guineensis (Palm) Kernel Oil, Daucus Carota Sativa Seed Oil, Helianthus Annus (Sunflower) Seed Oil, Prunus Persica(Peach) Kernel Oil, Carbomer, Aloe Barbadensis  Leaf Extract, Anthemis Nobilis Flower Extract, Fragrance, Benzyl Salicylate, Hexyl Cinnamal, Butylphenyl Methylpropional, Retinyl Palmitate, Ascorbic Acid, Persea Gratissima (Avocado) Oil, Jojoba (Simmondsia Chinesis)  Oil, ALLANTOIN, Panthenol, Carica Papaya Fruit Extract, Caprylyl Glycol, Punica Granatum Seed Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, CI 47005, CI42090, CI16035;;;
;Shemen Amour;Moroccan SPA (+ Keratin);;;;;;;;;;;;;;;;
5907/0;;"SA5341
Кератиновый шампунь  для сухих волос 500 мл 
7290015422659";SA5341;0,6;1945;7290015422659;21;1 520р.;760р.;; - ;;;"Профессиональный шампунь на основе Марокканского Арганового масла, с добавлением кератина, без добавления солей и без SLS.
Сочетает в себе уникальные свойства Арганового масла, произведенного из плодов Арганового дерева, произрастающего в Марокко, и кератина, который придает волосам естественное покрытие при каждом использовании и защищает структуру волос.
Шампунь не содержит солей и оптимизирован для волос, прошедших японское или бразильское выпрямление.
Шампунь питает волосы кератином, тем самым сохраняя эффект выпрямления волос на длительный срок и оставляя волосы гладкими и совершенными.";Water (Aqua), Ammonium Lauryl Sulfate, Cocamidopropyl Betaine, Sodium Lauroyl Sarcosinate, Phenoxyethanol (74%), Benzoic Acid (12%), Dehydroacetic Acid (7%), Glycerin, Olea Europaea (Olive) Fruit Oil, Citric Acid, HYDROLYSED KERATIN, Aloe Barbadensis Leaf Juice, Tocopheryl Acetate (Vitamin E), Hippophae RhamnoIdes Oil, Persea Gratissima (Avocado) Oil, Polysorbate 20, Mel Extract, Aqua, Glycerin, Styrene/Acrylates Copolymer, Rosmarinus Officinalis (Rosemary) Leaf OIL, Limonene (0.036%), Linalool (0.0120%), Argania Spinosa Kernel Oil, Lavandula Angustifolia (Lavender) Flower Extract.;;;
5908/0;;"SA5342
Кератиновый шампунь  для поврежденных волос 500 мл
7290015422666";SA5342;0,6;1945;7290015422666;23;1 520р.;760р.;; - ;;;"Профессиональный шампунь для волос, обогащённый минералами Мёртвого моря и Марокканским Аргановым  маслом, добываемым из плодов Арганового дерева, произрастающего в Марокко и сотни лет использующимся для ухода за волосами.
Шампунь эффективно восстанавливает повреждённые волосы и секущиеся концы, возвращает им объём, эластичность, мягкость, сияние и красивый внешний вид.
Защищает от вредных климатических условий, питает и увлажняет по всей длине, укрепляет и стимулирует рост волос, замедляет процесс старения и обеспечивает необходимыми витаминами и минералами.";Water (Aqua), Ammonium Lauryl Sulfate, Cocamidopropyl Betaine, Sodium Lauroyl Sarcosinate, Phenoxyethanol (74%), Benzoic Acid (12%), Dehydroacetic Acid (7%), Glycerin, Olea Europaea (Olive) Fruit Oil, Citric Acid, HYDROLYSED KERATIN, Aloe Barbadensis Leaf Juice, Tocopheryl Acetate (Vitamin E), Hippophae RhamnoIdes Oil, Persea Gratissima (Avocado) Oil, Polysorbate 20, Mel Extract, Aqua, Glycerin, Styrene/Acrylates Copolymer, Rosmarinus Officinalis (Rosemary) Leaf OIL, Limonene (0.036%), Linalool (0.0120%), Argania Spinosa Kernel Oil, Lavandula Angustifolia (Lavender) Flower Extract.;;;
5909/0;;"SA5359
Кератиновый шампунь  для укрепления корней волос 500 мл
7290015422840";SA5359;0,6;1945;7290015422840;2;1 520р.;760р.;; - ;;;"Профессиональный шампунь на основе Марокканского Арганового масла, с добавлением кератина, без добавления солей и без SLS.
Сочетает в себе уникальные свойства Арганового масла, произведенного из плодов Арганового дерева, произрастающего в Марокко и способствующего укреплению корней волос, и кератина, который придает волосам естественное покрытие при каждом использовании и защищает структуру волос. 
Шампунь не содержит солей и оптимизирован для волос, прошедших японское или бразильское выпрямление.
Шампунь питает волосы кератином, тем самым сохраняя эффект выпрямления волос на длительный срок и оставляя волосы гладкими и совершенными.";Water (Aqua), Ammonium Lauryl Sulfate, Cocamidopropyl Betaine, Sodium Lauroyl Sarcosinate, Phenoxyethanol (74%), Benzoic Acid (12%), Dehydroacetic Acid (7%), Glycerin, Olea Europaea (Olive) Fruit Oil, Citric Acid, HYDROLYSED KERATIN, Aloe Barbadensis Leaf Juice, Tocopheryl Acetate (Vitamin E), Hippophae RhamnoIdes Oil, Persea Gratissima (Avocado) Oil, Polysorbate 20, Mel Extract, Aqua, Glycerin, Styrene/Acrylates Copolymer, Rosmarinus Officinalis (Rosemary) Leaf OIL, Limonene (0.036%), Linalool (0.0120%), Argania Spinosa Kernel Oil, Lavandula Angustifolia (Lavender) Flower Extract.;;;
5910/0;;"SA5343
Кератиновый кондиционер  для сухих волос 500 мл 
7290015422673";SA5343;0,6;1945;7290015422673;38;1 520р.;760р.;; - ;;;"Профессиональный кондиционер на основе Марокканского Арганового масла, с добавлением кератина, без добавления солей и без SLS.
Сочетает в себе уникальные свойства Арганового масла, произведенного из плодов Арганового  дерева, произрастающего в Марокко, и кератина, который придает волосам естественное покрытие при каждом использовании и защищает структуру волос.
Кондиционер не содержит солей и оптимизирован для волос, прошедших японское или бразильское выпрямление.
Питает волосы кератином, тем самым сохраняя эффект выпрямления волос на длительный срок и оставляя волосы гладкими и совершенными .";Aqua, Cetyl alcohol, Glyceryl Stearate, Caprylic / Capric Triglyceride, Dimethicone, Cetrimonium Chloride, Polyquaternium 7, Phenoxyethanol (74%), Benzoic Acid (12%), Dehydroacetic Acid (7%), Butyrospermum Parkii (Shea Butter), Olea Europaea (Olive) Fruit Oil, Glycerin, Tocopheryl Acetate (Vitamin E), HYDROLYSED KERATIN, Fragrance, Persea Gratissima (Avocado) Oil, Aloe Barbadensis Leaf Juice, Punica Granatum Seed Extract, Aqua, Glycerin, Polyquaternium -10, Argania Spinosa Kernel Oil, Hippophae RhamnoIdes Oil, Citric Acid, Mel Extract, Aqua, Glycerin, Rosmarinus Officinalis (Rosemary) Leaf OIL, Limonene (0.036%), Linalool (0.0120%);;;
5911/0;;"SA5344
Кератиновый кондиционер  для для поврежденных и окрашенных волос 500 мл
7290015422680";SA5344;0,6;1945;7290015422680;6;1 520р.;760р.;; - ;;;"Профессиональный кондиционер на основе Марокканского Арганового масла, с добавлением кератина, без добавления солей и без SLS.
Сочетает в себе уникальные свойства Арганового масла, произведенного из плодов Арганового  дерева, произрастающего в Марокко, и кератина, который придает волосам естественное покрытие при каждом использовании и защищает структуру волос.
Кондиционер не содержит солей и оптимизирован для волос, прошедших японское или бразильское выпрямление.
Питает волосы кератином, тем самым сохраняя эффект выпрямления волос на длительный срок и оставляя волосы гладкими и совершенными .";Aqua, Cetyl alcohol, Glyceryl Stearate, Caprylic / Capric Triglyceride, Dimethicone, Cetrimonium Chloride, Polyquaternium 7, Phenoxyethanol (74%), Benzoic Acid (12%), Dehydroacetic Acid (7%), Butyrospermum Parkii (Shea Butter), Olea Europaea (Olive) Fruit Oil, Glycerin, Tocopheryl Acetate (Vitamin E), HYDROLYSED KERATIN, Fragrance, Persea Gratissima (Avocado) Oil, Aloe Barbadensis Leaf Juice, Punica Granatum Seed Extract, Aqua, Glycerin, Polyquaternium -10, Argania Spinosa Kernel Oil, Hippophae RhamnoIdes Oil, Citric Acid, Mel Extract, Aqua, Glycerin, Rosmarinus Officinalis (Rosemary) Leaf OIL, Limonene (0.036%), Linalool (0.0120%);;;
5912/0;;"SA5345
Кератиновый крем  ''увлажнение и блеск'' для сухих волос 400 мл
7290015422697";SA5345;0,48;0;7290015422697;6;1 990р.;995р.;; - ;;;"Питательный, увлажняющий, формующий крем на основе Марокканского Арганового масла, с добавлением кератина, без добавления солей и без SLS.
Сочетает в себе уникальные свойства Арганового масла, произведенного из плодов Арганового дерева, произрастающего в Марокко, и кератина, который придает волосам естественное покрытие при каждом использовании и защищает структуру волос.
Крем не содержит солей и оптимизирован для волос, прошедших японское или бразильское выпрямление.
Питает волосы кератином, таким образом, облегчает укладку волос, сохраняя эффект выпрямления волос на длительный срок.";Water, Cetyl Alcohol, STEARYL ALCOHOL, Chlorphenesin, Propylene Glycol, Phenoxyethanol, Sorbic Acid, Caprylic/Capric triglyceride, Dimethicon, Fragrance, CETRIMONIUM CHLORIDE, HYDROLYSED KERATIN, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Citral, Coumarin, Limonene, Linalool.;;;
5913/0;;"SA5346
Кератиновый крем  ''увлажнение и блеск'' для поврежденных волос 400 мл
7290015422703";SA5346;0,48;0;7290015422703;7;1 990р.;995р.;; - ;;;"Питательный, увлажняющий, формующий крем на основе Марокканского Арганового масла, с добавлением кератина, без добавления солей и без SLS.
Сочетает в себе уникальные свойства Арганового масла, произведенного из плодов Арганового дерева, произрастающего в Марокко, и кератина, который придает волосам естественное покрытие при каждом использовании и защищает структуру волос.
Крем не содержит солей и оптимизирован для волос, прошедших японское или бразильское выпрямление.
Питает волосы кератином, таким образом, облегчает укладку волос, сохраняя эффект выпрямления волос на длительный срок.";Water, Cetyl Alcohol, STEARYL ALCOHOL, Chlorphenesin, Propylene Glycol, Phenoxyethanol, Sorbic Acid, Caprylic/Capric triglyceride, Dimethicon, Fragrance, CETRIMONIUM CHLORIDE, HYDROLYSED KERATIN, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Citral, Coumarin, Limonene, Linalool.;;;
5914/0;;"SA5347
Кератиновая маска  для сухих волос 250 мл 
7290015422710";SA5347;0,35;1254;7290015422710;4;2 410р.;1 205р.;; - ;;;"Профессиональная маска для волос на основе Марокканского Арганового масла, обогащенная Кератином, без добавления солей и без SLS.
Сочетает в себе уникальные свойства Арганового масла, произведенного из плодов Арганового дерева, произрастающего в Марокко, и кератина, который придает волосам естественное покрытие при каждом использовании и защищает структуру волос.
Маска не содержит солей и оптимизирована для волос, прошедших японское или бразильское выпрямление.
Питает волосы кератином, таким образом, сохраняя эффект выпрямления волос на длительный срок.";Water (Aqua), Isopropyl myristate, Cetyl alcohol, Glycerin, Cetrimonium chloride, Dimethicone, Behentrimonium chloride, Glyceryl stearate, Quaternium-80, Argania Spinosa kernel (Argan) Oil, Mineral oil, Dead Sea minerals (Sea salt), Triethanolamine, Citric acid, Hydrolyzed keratin, Pearl Powder, Fragrance (Parfum), Phenoxyethanol, Methylchloroisothiazolinone, Methylisothiazolinone.;;;
5915/0;;"SA5348
Кератиновая маска  для поврежденных и окрашенных волос 250 мл
7290015422727";SA5348;0,35;1254;7290015422727;10;2 410р.;1 205р.;; - ;;;"Профессиональная маска для волос на основе Марокканского Арганового масла, обогащенная Кератином, без добавления солей и без SLS.
Сочетает в себе уникальные свойства Арганового масла, произведенного из плодов Арганового дерева, произрастающего в Марокко, и кератина, который придает волосам естественное покрытие при каждом использовании и защищает структуру волос.
Маска не содержит солей и оптимизирована для волос, прошедших японское или бразильское выпрямление.
Питает волосы кератином, таким образом, сохраняя эффект выпрямления волос на длительный срок.";Water (Aqua), Isopropyl myristate, Cetyl alcohol, Glycerin, Cetrimonium chloride, Dimethicone, Behentrimonium chloride, Glyceryl stearate, Quaternium-80, Argania Spinosa kernel (Argan) Oil, Mineral oil, Dead Sea minerals (Sea salt), Triethanolamine, Citric acid, Hydrolyzed keratin, Pearl Powder, Fragrance (Parfum), Phenoxyethanol, Methylchloroisothiazolinone, Methylisothiazolinone.;;;
;Shemen Amour;BLACK MUD (Уход для лица);;;;;;;;;;;;;;;;
5861/0;;"SA5043
Грязевая маска для лица   150мл 
7290011452711";SA5043;0,2;559;7290011452711;10;1 580р.;790р.;; - ;;;;Kaolin, Water (Aqua), Petrolatum, Zinc Oxide, Silt (Dead Sea Mud), Cetearyl Alcohol & Peg 20 Stearate, Glycerin, Urea,  Persea Gratissima (Avocado) Oil, Sodium C18-Alkyl Sulfate, Magnezium Carbonate, Fragrance, Dehydroacetic Acid,  Benzoic , Benzy  Alcohol , BHT, Sea Salt (Dead Sea), Aloe Barabadensis Flower  Extract, Tocopheryl Acetate, Methylculoroisothiazolinone, Methylisothiazolinone, Coumarin.;;;
5853/0;;"SA5122
Грязевой крем для лица    увлажняющий  50мл 
7290011850760";SA5122;0,29;521;7290011850760;16;2 500р.;1 250р.;; - ;;;"Увлажняющий крем Shemen Amour, уникальная формула которого составлена на основе чёрной грязи Мёртвого моря — прекрасное средство для ухода за кожей лица и декольте профессионального уровня.
Антиоксиданты препятствует появлению пигментных пятен, также наблюдается легкий отбеливающий эффект. А UV-фильтры, которые содержатся в креме, станут надежной защитой для кожи на улице. Профессиональный дневной крем для ухода за кожей лица и шеи предлагает уникальный комплекс ингредиентов, в который, помимо минеральных веществ, входят витамины, растительные экстракты и масла. Это обеспечивает правильный и наиболее полный природный уход. Крем стал популярным во многом благодаря свойству замедлять старение. После первого использования вы сразу ощутите свежесть и обновление. Чёрная грязь способствует регенерации клеток, устраняя дефекты, которые возникли ввиду неблагоприятных факторов окружающей среды.";Water (Aqua), Heliantus Annuus (Sunflower) Seed Oil, Isopropylpalmitate, Cetearyl Alcohol & Peg-20 Stearate, Glycerin, Limus (Silt-Dead Sea Mud), Glyceryl Monostearate, Ethylhexyl Methoxycinnamate, Propylene Glycol, Simondsia Chinesis (Jojoba) Oil, Dimethicone,Dunalliella Salina Extract, Chamomilla Recutita (Matricaria) Extract, Punica Gramatn (Pomegranate) Extract, Fragrance, Imidazolidinyl Urea, Carbomer, Triethanolamine, Dehydroacetic Acid, Benzoic Acid, Benzy Alcohol, BHT, Sea Salt (Dead Sea), Tocopheryl Acetate, Aloe Barbadensis Flower Extract, Methylchloroisothiazolinone, Methylisothiazolinone, Benzyl Salicilate, Citronellol,Coumarin, d-limonene, Gamma methylionone,b Geraniol,b Hexyl cinnamaldehydem Hydroxycitronellal, Lilial, Linallol, Lyral.;;;
